[00]     Fallout4.esm
[FE:002] BakaFramework.esm
[FE:003] LIF.esl
[FE:004] PPF.esm
[FE:005] ConfigurableHotkeys.esl
[FE:006] ImmersiveTeleportation.esl
[FE:007] DDLL.esl
[FE:008] LIF_DisableInjectionOptions.esl
[FE:009] BakaPowerArmorStorage.esm
[FE:00A] FixRobotVisualEffects.esl
[FE:00B] Natural Landscapes.esl
[FE:00C] Natural Roads.esl
[FE:00D] BakaFullscreenPipboy.esm
[FE:00E] BakaAutoLockpicking.esm
[FE:00F] REFramework.esm
[FE:010] TMR_GlitchfinderAIO.esm
[FE:011] Wetness Shader Fix.esm
[FE:012] Munitions - An Ammo Expansion.esl
[FE:013] Munitions - Vanilla Ammo Addon.esl
[FE:014] UniversalDisassembler.esl
[FE:015] Gris_WSFWLayouts_RedRockets_V4.esl
[FE:016] HoloGlowNS21.esl
[FE:017] VCM_CoastalCottage_Navmesh_Update.esl
[FE:018] VCM_CoastalCottage_GarageFloorFix_F-ESL.esl
[FE:019] VCM_EgretTours_Navmesh_Update.esl
[FE:01A] VCM_GreentopNursery_Navmesh_Update.esl
[FE:01B] VCM_KingsportLighthouse_Vanilla_Navmesh_Update.esl
[FE:01C] VCM_Murkwater_Navmesh_Update.esl
[FE:01D] VCM_RedRocket_Navmesh_Update.esl
[FE:01E] VCM_Sanctuary_Navmesh_Update_W_Roof.esl
[FE:01F] VCM_StarlightDrivein_Navmesh_Update.esl
[FE:020] VCM_TheSlog_Navmesh_Update.esl
[FE:021] VCM_CountyCrossing_Vanilla_NavmeshUpdate.esl
[FE:022] Dynamic Activation Key.esp
[FE:023] ZJ-Starlight-PerfPlan.esl
[FE:024] ZJ PerfPlan - Zimonja.esl
[FE:025] ZJ PerfPlan - Tenpines.esl
[FE:026] ZJ PerfPlan - Taffington.esl
[FE:027] ZJ PerfPlan - Sunshine.esl
[FE:028] ZJ PerfPlan - Sanctuary.esl
[FE:029] ZJ PerfPlan - RedRocket.esl
[FE:02A] ZJ PerfPlan - Abernathy.esl
[FE:02B] WG City Plans Pack ESL.esl
[FE:02C] Vee_SS2_SettlersEssentialPatch.esl
[FE:02D] UNDRCVR_SimplySettled2022.esl
[FE:02E] ThrowMoneyAtSS2.esl
[FE:02F] MysticRogue_AbernathyFarm and Outpost.esl
[FE:030] GavMan_Somerville_CityPlan.esl
[FE:031] GavMan_RedRocket_Outpost_CityPlan.esl
[FE:032] GavMan_LongfellowsJun21_CityPlan.esl
[FE:033] GavMan_Greentop_CityPlan.esl
[FE:034] GavMan_Finch_Feb22_CityPlan.esl
[FE:035] GavMan_CastleMar22_CityPlan.esl
[FE:036] GavMan_AbernathyJan22_CityPlan.esl
[FE:037] Cho1_Vault88_Metro_Plan.esl
[FE:038] CC_OberlandPlanetX_Ch2Update.esl
[FE:039] Vee_SS2_Chapter2_SettlersEssentialPatch.esl
[FE:03A] Natural Rocks.esl
[FE:03B] SuperAffinity.esp
[FE:03C] 10SPECIAL.esp
[FE:03D] Dank_ECO.esp
[FE:03E] Dank_LAB.esp
[FE:03F] StealthBoyBuffWithRecipe.esp
[FE:040] SuperAffinitySeason.esp
[FE:041] UnlimitedStimpakForNPCs.esp
[FE:042] V88-MoleRatsDisabled.esp
[FE:043] ImprovedMinutemenEncountersPatch.esp
[FE:044] YouAndWhatArmy.esp
[FE:045] YAWA_ImmuneToRadiation.esp
[FE:046] WhoIsTheGeneral.esp
[FE:047] WestonWaterLOD.esp
[FE:048] Dank_LEO.esp
[FE:049] DCRE.esp
[FE:04A] 4estGimp - SotS Atoms Storm Atoms Glory Threads CoA.esp
[FE:04B] AccessibleBridges.esp
[FE:04C] Actual Legendary Rust Devils.esp
[FE:04D] ArtilleryChanges.esp
[FE:04E] AtomsGloryThreadsPatch_CoAOverhaul.esp
[FE:04F] AutomatronUnlocked.esp
[FE:050] CBBE.esp
[FE:051] CBBEHR.esp
[FE:052] ChameleonAndStealthFixes.esp
[FE:053] Chemfluence AI Combat Dynamics.esp
[FE:054] Companions Use Companion Perk Overhaul.esp
[FE:055] Computer Console illuminated.esp
[FE:056] CROSS_CoA.esp
[FE:057] CROSS_CourserStrigidae.esp
[FE:058] CROSS_InstituteExpeditionarySuit.esp
[FE:059] Dank_ECO_DisablePlacedItems.esp
[FE:05A] Dank_ECO_DLCCoast.esp
[FE:05B] Dank_ECO_DLCNukaWorld.esp
[FE:05C] Dank_ECO_DLCRobot.esp
[FE:05D] Dank_LAB_DLCNukaWorld.esp
[FE:05E] Dank_LAB_LEO.esp
[FE:05F] Dank_LEO-Automatron.esp
[FE:060] More Legendary Effects.esp
[FE:061] Dank_LEO-MLE.esp
[FE:062] Dank_LEO_DLCCoast.esp
[FE:063] Dank_LEO_DLCNukaWorld.esp
[FE:064] Dead Settlement Brahmin Despawn.esp
[FE:065] Diamond City Owns It's Crops.esp
[FE:066] DiscreteFemaleSkeleton.esp
[FE:067] DX Courser X-92 Power Suit.esp
[FE:068] Esk_NoTeleportingCreatures.esp
[FE:069] eXoKetarosLootableTreasures.esp
[FE:06A] Far Harbor 3d Tree LODs.esp
[FE:06B] FO4LODGen-DLCCoast-WindTurbines.esp
[FE:06C] FO4LODGen.esp
[FE:06D] FOLIP - New LODs.esp
[FE:06E] FS_FarHarborBoatFastTravel.esp
[FE:06F] FS_NukaWorldTramFastTravel.esp
[FE:070] HuntingRifle.esp
[FE:071] ImmersiveTeleportation_lessPower.esp
[FE:072] ImmersiveTeleportation_lessRads.esp
[FE:073] ImmersiveTeleportation_quickstart.esp
[FE:074] JSRS_Regions.esp
[FE:075] Keep Radiants In Commonwealth.esp
[FE:076] LAT RAO - DCRE Patch.esp
[FE:077] Legendary Mod Additions.esp
[FE:078] LOD Fixes and Additons.esp
[FE:079] Long Time No Speak.esp
[FE:07A] LookingStranger.esp
[FE:07B] LooksMenu1stPersonViewItemsFix.esp
[FE:07C] Lots More Facial Hair.esp
[FE:07D] Lots More Male Hairstyles.esp
[FE:07E] MiscHairstyle.esp
[FE:07F] MS SPECIAL Zapper.esp
[FE:080] NewtonsRegards.esp
[FE:081] NO MORE HAMMERS.esp
[FE:082] NoAffinityCooldown.esp
[FE:083] NoVault88Radiation.esp
[FE:084] NPCs Use Items.esp
[FE:085] Operator Edits - Companion Fall Damage Immunity.esp
[FE:086] Optimized Vanilla Tree LODs.esp
[FE:087] PA-Quick Animations.esp
[FE:088] PA_UnderwearPerks.esp
[FE:089] Pistol Reanimation Pack - REBORN.esp
[FE:08A] LaserGarand.esp
[FE:08B] PR_Automatron.esp
[FE:08C] Radium.esp
[FE:08D] SaveAcadiaFromBoS.esp
[FE:08E] Skip DIMA memories.esp
[FE:08F] SmokeHomingBeaconGrenadeThrowArc.esp
[FE:090] GaS2BVTurretsBroke.esp
[FE:091] DCRE-FixRadio.esp
[FE:092] WHN AiO.esp
[FE:093] Wireless Workshop Items.esp
[FE:094] PoseidonEnergyCanHaveRadarTransmitter.esp
[FE:095] Radium Rifle Improvements.esp
[FE:096] Darlene-theForgiving.esp
[FE:097] CF_AtomicWarlord_CBBE.esp
[FE:098] ConsoleEx.esp
[FE:099] Fallout76_wpn_dmg.esp
[FE:09A] MinimalMinutemenRadiants.esp
[FE:09B] MMR_NoRadiantsForOwnedSettlements.esp
[FE:09C] JSRS - Minigun Sound Fix.esp
[FE:09D] TeleporterRelayRemote.esp
[FE:09E] Burst Impact Blast FX.esp
[FE:09F] SF Institute.esp
[FE:0A0] CompanionIvy_Textures Patch.esp
[FE:0A1] WCLI_North_Point_Park.esp
[FE:0A2] WTG - KRIC Patch.esp
[FE:0A3] LaserDesignatorCraftingSwapBoth.esp
[FE:0A4] LaserDesignatorScopeCompat.esp
[FE:0A5] CompanionStealth.esp
[FE:0A6] Mechanist's Lair without robobrain in chair.esp
[FE:0A7] AutomatronCaravanFixes.esp
[FE:0A8] LongerPowerLinesInf.esp
[FE:0A9] WCLINPP_AB_Patch.esp
[FE:0AA] DiverseBoS.esp
[FE:0AB] DiverseCoA.esp
[FE:0AC] DiverseGunners.esp
[FE:0AD] DiverseMinutemen.esp
[FE:0AE] DiverseRaiders.esp
[FE:0AF] DiverseTrappers.esp
[FE:0B0] DiverseTriggermen.esp
[FE:0B1] DiverseDisciples.esp
[FE:0B2] DiverseRailroad.esp
[FE:0B3] WCLI_NatickSubstation.esp
[FE:0B4] WCLI_RockIslandLighthouse.esp
[FE:0B5] PoseidonOffices_AB_Patch.esp
[FE:0B6] LOST Audio Tweaks.esp
[FE:0B7] LegendariesTheyCanUse.esp
[FE:0B8] [SS20Addon] BloodMoonRaiders.esp
[FE:0B9] [SS2] BBVault 88.esp
[FE:0BA] DiverseOperators.esp
[FE:0BB] DiversePack.esp
[FE:0BC] DiverseScavengers.esp
[FE:0BD] GtN_DivisionCityPlan_CPC_03.23.esp
[FE:0BE] IT_SS2.esp
[FE:0BF] JunkTown-FENCES2.esp
[FE:0C0] JunkTown2 - EXTREME.esp
[FE:0C1] NukaWorldRedRocket Sim Settlements 2 Plan.esp
[FE:0C2] SimHomestead2.esp
[FE:0C3] SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[FE:0C4] SS2 Lexington Underground Fix.esp
[FE:0C5] SS2 Sanctuary Green Hills.esp
[FE:0C6] SS2-AUR-HangmansAlleyCityPlan.esp
[FE:0C7] SS2-AUR-HangmansAlleyCityPlanTweaks.esp
[FE:0C8] SS2_Addon_ShazbotsCots.esp
[FE:0C9] SS2_DLCSettlerPatch.esp
[FE:0CA] SS2_NobodysLeaders2.esp
[FE:0CB] SS2_NobodysLeaders2_Automatron.esp
[FE:0CC] SS2_NobodysLeaders2_VaultTecWorkshop.esp
[FE:0CD] SS2_RobotMod.esp
[FE:0CE] SS2_StarlightTradeHubAndTheater.esp
[FE:0CF] SS2_XDI Patch.esp
[FE:0D0] SS2Addon_MS_BareEssentials.esp
[FE:0D1] SS2AOP_VaultTecTools.esp
[FE:0D2] PipWS_Replacer.esp
[FE:0D3] RustyFaceFixRedux.esp
[FE:0D4] Faster Upfront Training SS2.esp
[FE:0D5] AdvPortableTurretSet.esp
[FE:0D6] AdvPortableTurretSet-Extension.esp
[FE:0D7] AdvSettleTurretSet.esp
[FE:0D8] ImprovedRRBoss.esp
[FE:0D9] ImprovedRREncountersPatch.esp
[FE:0DA] OWR2_CraftableDecor.esp
[FE:0DB] OWR2_CraftableDecor_CW.esp
[FE:0DC] OWR_CraftableDecor.esp
[FE:0DD] OWR_CraftableDecor_CW.esp
[FE:0DE] RAO - OWR patch.esp
[FE:0DF] YAWA_OWR_Patch.esp
[FE:0E0] ImprovedBoSBoss.esp
[FE:0E1] ImprovedInstituteBoss.esp
[FE:0E2] IQOFO4.esp
[FE:0E3] IQOFO4 [CFM-Patch].esp
[FE:0E4] Cho1_SS2_Nuka_Plot.esp
[FE:0E5] LootMan.esp
[FE:0E6] ScrapZapper2.esp
[FE:0E7] ImTalkingToYou.esp
[FE:0E8] ImprovedRRStatAgents.esp
[FE:0E9] HuntressIslandSettlement.esp
[FE:0EA] AzarPonytailHairstyles.esp
[FE:0EB] Alternative Activation Prompts.esp
[FE:0EC] BetterSettlersCCAPack2.0.esp
[FE:0ED] BetterSettlersCleanFacePack.esp
[FE:0EE] BetterSettlersNoLollygagging.esp
[FE:0EF] AutomatronFactoryFix.esp
[FE:0F0] hardened auto_attackdamage zero.esp
[FE:0F1] fairlinesettlement.esp
[FE:0F2] TheKrampus.esp
[FE:0F3] Santatron.esp
[FE:0F4] ImprovedHostileSuperMutants.esp
[FE:0F5] BoS_HagenFix.esp
[FE:0F6] GhoulishRank4Fix.esp
[FE:0F7] LaserMusketMicaMUN.esp
[FE:0F8] PRP.esp
[FE:0F9] ELFX-PreVis.esp
[FE:0FA] ELFX-eXoPatch.esp
[FE:0FB] LO_Previsibines_Base.esp
[FE:0FC] PRP_IC.esp
[FE:0FD] SouthOfTheSea[Previs].esp
[FE:0FE] PRP-Compat-JSRS-Regions.esp
[FE:0FF] PRP-AccessibleBridges.esp
[FE:100] GoodneighborExpanded[Patch-Previs].esp
[FE:101] GoodneighborExpanded[Patch-PRP].esp
[FE:102] PondSettlement.esp
[FE:103] BostonLibrarySettlementPRP.esp
[FE:104] LibraryExtras.esp
[FE:105] BostonLibrarySettlementSS2.esp
[FE:106] BostonLibrarySettlementRobots.esp
[FE:107] FlickerFixer-eXofied.esp
[FE:108] EdenMeadowsSettlement.esp
[FE:109] OCsCochituate.esp
[FE:10A] OCsCochituateReducedGrass.esp
[FE:10B] OCsNukaIsland.esp
[FE:10C] OCsLakeQ.esp
[FE:10D] OCsNukaTransitCenter.esp
[FE:10E] OCsShovelMuseum.esp
[FE:10F] NukaWorldFarmSettlement.esp
[FE:110] Yagisan_SSSL_Red_Rocket_Settlements.esp
[FE:111] Yagisan_SSSL_Quick_Fill_Settlements.esp
[FE:112] Settlement_CoA_Ruined_Church.esp
[FE:113] Settlement_CoA_Crater_of_Atom.esp
[FE:114] AtomsRadiance_veelynnlove.esp
[FE:115] Yagisan_SSSL_Lakeside_Cabin_Settlement.esp
[FE:116] WCLIRIL_Previs.esp
[FE:117] WCLINPP_Previs.esp
[FE:118] WCLINS_Previs.esp
[FE:119] Settlement_CoA_Radiant_Crest_Shrine.esp
[FE:11A] LSC-WHN AiO Patch.esp
[FE:11B] OCsFiddlersGreen.esp
[FE:11C] FiddlersGreenTarberrySwap.esp
[FE:11D] OCsCharlesviewAmpitheater.esp
[FE:11E] CharlesviewHappyCult.esp
[FE:11F] CharlesviewGrowCult.esp
[FE:120] OCsProspectPark.esp
[FE:121] NorthPointSpawnFix.esp
[FE:122] LiveLove - Heather.esp
[FE:123] SF Valentine.esp
[FE:124] Valentine Reconciliation.esp
[FE:125] OCsNorthpointDam.esp
[FE:126] OCsWindTower.esp
[FE:127] More Legendary Effects - Naming Rules Merge.esp
[FE:128] Dank_ECO-INNR.esp
[FE:129] Dank_ECO-LEO.esp
[FE:12A] Dank_LEO-LMA.esp
[FE:12B] Dank_LEO-MLE_INNR_CS.esp
[FE:12C] Dank_LEO-MLM.esp
[FE:12D] Dank_ECO-UniversalDisassembler.esp
[FE:12E] NAC-NW.esp
[FE:12F] NAC-FH.esp
[FE:130] NAC-RemoveMenuItem.esp
[FE:131] NACskintonefix.esp
[FE:132] OCsOldPondHouse.esp
[FE:133] OCsOldPondHouseAltName.esp
[FE:134] OCsDartmouthSkyscraper.esp
[FE:135] MechLairPathfindingFix.esp
[FE:136] Artillery Reconciliation.esp
[FE:137] BetterSettlers Facegen.esp
[FE:138] Diverse Facegen.esp
[FE:139] Yagisan_SSSL_Reeb_Marina_Settlement.esp
[FE:13A] Settlement_BoS_Fort_Strong.esp
[FE:13B] Munitions-Additional Ammo.esp
[FE:13C] Dank_ECO-Munitions.esp
[FE:13D] Dank_ECO-Munitions_INNR_CS.esp
[FE:13E] OCsUniversityPoint.esp
[FE:13F] Yagisan_SSSL_Bridgeport_Settlement.esp
[FE:140] PRP-SS2-Fixes-Ch1.esp
[FE:141] PRP-SS2-Fixes-Ch2.esp
[FE:142] PRP-SS2.esp
[FE:143] UNDRCVR_RuinedChurchPhiOutpost.esp
[FE:144] UNDRCVR_SimplySettledFairlineOutpost.esp
[FE:145] UNDRCVR_SimplySettledLakesideCabin.esp
[FE:146] UNDRCVR_SimplySettledNPointPark.esp
[FE:147] Companion Affinity Pip-Boy Tab.esp
[FE:148] Invisible M-Sat and Radar Beacon.esp
[FE:149] OCsVault88Fixes.esp
[FE:14A] FOLIP Synthesis.esp
[FE:14B] xLODGen_Output.esp
[FE:14C] Enhanced Vanilla Armor and Clothing.esp
[FE:14D] Vault 88 Generator Unlock.esp
[FE:14E] PACE - Less Combat Chatter.esp
[FE:14F] PANPC - Explosion Responses.esp
[FE:150] PANPC - Trap Alerts.esp
[FE:151] Fairline_veelynnlove.esp
[FE:152] LO_Previsibines.esp
[FE:153] M8r Complex Sorter.esp
[FE:154] TeoB Fallout Remastered - Vanilla eyes replacer 2k.esp
[FE:155] U.S. Covert Operations Manual Redux - Magazine Retexture.esp
[FE:156] Better Computer Terminals - 4K Standard.esp
[FE:157] Enhanced Vanilla Bodies - NeverNude Male.esp
[FE:158] Enhanced Vanilla Plants.esp
[FE:159] Enhanced Vanilla Rocks.esp
[FE:15A] Enhanced Vanilla Vines.esp
[FE:15B] LooksMenu.esp
[FE:15C] HighlightConsoleReference.esp
[FE:15D] Black Codsworth and windows fix.esp
[FE:15E] Far Harbor Satellite Map.esp
[FE:15F] Satellite World Map Fixed.esp
[FE:160] Nuka-World Satellite Map.esp
[FE:161] Facegen Regeneration.esp
[FE:162] SS2 Facegen.esp
[FE:163] 10mm HD.esp
[FE:164] Dpillari's 10mm HD - No Engravings.esp
[FE:165] Dpillari's 10mm HD - No Laser Sticker.esp
[FE:166] Clean 4k Pre-War Retextures.esp
[FE:167] Looking Stranger - Synth Eye Adjustments.esp
[FE:168] Luxor's Quantum X-01 power armor.esp
[FE:169] Seamless Body CBBE Rework.esp
[FE:16A] FO4 HD Overhaul Fixed Alpha Maps.esp
