[00]     Fallout4.esm
[A0]     UNSCFlags.esp
[A1]     Infinite Armory.esp
[A2]     Rakshasa Armory.esp
[A3]     UNSCMarineBDU.esp
[A4]     SuperMutantBruteVoices.esp
[A5]     Brute Invasion.esp
[A6]     ImmersiveAnimationFramework.esp
[A7]     MA37_FlashlightFix.esp
[A8]     Misriah_FlashlightFix.esp
[A9]     Locky Bastard.esp
[AA]     Flood Infection.esp
[AB]     ONIEquipmentOverhaul.esp
[AC]     SS2_Addon_FHE.esp
[AD]     PD_LowerWeapon.esp
[AE]     AWKCR - Mod Power Armor Engine Glitch Fix.esp
[AF]     CBBE.esp
[B0]     Zanthir_ClassicFrags.esp
[B1]     Zanthir_ClassicPlasmaImpacts.esp
[B2]     KSHairdos.esp
[B3]     VltElevatorDLC.esp
[B4]     DD_Khassar_De_Templari_Increased_build.esp
[B5]     DMRAddon.esp
[B6]     DCRE.esp
[B7]     ShotgunCoils.esp
[B8]     Factor_New_Barrels.esp
[B9]     Famas_Addon.esp
[BA]     AmericaRising-GearOfTheEnclave.esp
[BB]     EnergyComboDeal.esp
[BC]     LimaSettlementObjects.esp
[BD]     Misriah_Armory_M7.esp
[BE]     M203 - M84 FlashBang.esp
[BF]     MisriahArmoryExtended.esp
[C0]     ModularVault.esp
[C1]     OakleyMFrame.esp
[C2]     pipes_be_gone.esp
[C3]     AzarPonytailHairstyles.esp
[C4]     QuantumCreatures.esp
[C5]     SKKRESystemManager.esp
[C6]     WestTek.esp
[C7]     SettlementMenuManager.esp
[C8]     TacticalReloadDLC.esp
[C9]     WDSubmachineGunALT_TacticalReloadPatch.esp
[CA]     American180nv_TacticalReloadPatch.esp
[CB]     MA37_TacticalReloadPatch.esp
[CC]     MTM-Vault88-RLRST.esp
[CD]     Vault-Tec Workshop Overhaul Redux.esp
[CE]     Vault88 - Essentials.esp
[CF]     Vault-Tec Workshop Overhaul.esp
[D0]     VaultPlus.esp
[D1]     WestTekTacticalOptics.esp
[D2]     atlas crate item test.esp
[D3]     lima_workshop_2.0.esp
[D4]     SS2_XDI Patch.esp
[D5]     ESPExplorerFO4.esp
[D6]     RealAI.esp
[D7]     Assaultron Combatron.esp
[D8]     MM Brotherhood.esp
[D9]     mm journals.esp
[DA]     MM Shelter.esp
[DB]     MoreRust-softcolors.esp
[DC]     snipertrail.esp
[DD]     Dilapidated Roads - Charcoal.esp
[DE]     StartMeUp.esp
[DF]     StartMeUpNukaWorldPatch.esp
[E0]     RED-StartMeUp.esp
[FE:000] BakaFramework.esm
[FE:001] FATE Core - Fixes.esl
[FE:002] PPF.esm
[FE:003] LIF.esl
[FE:004] Quick_Modification_Weapon_by_tooun.esl
[FE:005] CWPointLookoutFO4Patch.esl
[FE:006] HandmadeAntiMaterielRifle.esl
[FE:007] Geckos.esl
[FE:008] M84FlashBang.esl
[FE:009] M84FlashBang Advanced.esl
[FE:00A] Munitions - An Ammo Expansion.esl
[FE:00B] Munitions - Vanilla Ammo Addon.esl
[FE:00C] Munitions - New Vegas Ammo Names.esl
[FE:00D] Skb_MachinegunsRebirth.esl
[FE:00E] Skb-MinigunsRebirth.esl
[FE:00F] FOLON_Lewis.esl
[FE:010] BakaWaitAnywhere.esm
[FE:011] PMWorkshopPack.esl
[FE:012] Bighorner.esl
[FE:013] Cazadors.esl
[FE:014] SelectAssaultRifle.esl
[FE:015] BetterCapsStashesRedux.esl
[FE:016] HeavySelectShotgun.esl
[FE:017] ImmersiveDogmeat.esl
[FE:018] IngameLoadingCrashFix.esl
[FE:019] CWGaussRifle.esl
[FE:01A] Centaur.esl
[FE:01B] Mantis.esl
[FE:01C] TeslaHeavyGun.esl
[FE:01D] UNSCCrewpack.esl
[FE:01E] Dilapidated Roads - Charcoal.esl
[FE:01F] Desperados Overhaul Terrain LOD.esp
[FE:020] Region Names on Save Files.esp
[FE:021] WARS-PEACE-WarAndPeacePatch.esp
[FE:022] SouthOfTheSea[Previs].esp
[FE:023] Combined Arms - Better Manufacturing Patch.esp
[FE:024] FATE Module - Tesla Free Power.esp
[FE:025] CombinedArmsIntegrationProject - Armament.esp
[FE:026] Munitions-Additional Ammo.esp
[FE:027] CombinedArmsEX_MAA.esp
[FE:028] JSRS_Regions.esp
[FE:029] Fallout 4 AI Overhaul.esp
[FE:02A] Dank_ECO.esp
[FE:02B] Dank_WOP-CombinedArms.esp
[FE:02C] SRO - Syringer Overhaul.esp
[FE:02D] FO4DLC_JSRS.esp
[FE:02E] Miniguns Rebirth ESL - Munitions Patch.esp
[FE:02F] SouthOfTheSea[PatchWZWildWasteland].esp
[FE:030] WARS-Subversion-InstituteReformation.esp
[FE:031] PEACE-MilitarizedMinutemen.esp
[FE:032] WARS-TacticalReload.esp
[FE:033] WARS-MilitarizedMinutemen.esp
[FE:034] PEACE-Subversion-InstituteReformation.esp
[FE:035] Combined Arms EX_LLI.esp
[FE:036] Combined Arms_LLI.esp
[FE:037] ExpansiveM4_LLI.esp
[FE:038] Factor_LLInjector.esp
[FE:039] Dank_ECO-INNR.esp
[FE:03A] JOKR_LLI.esp
[FE:03B] MA37 - BR55_LLInjector.esp
[FE:03C] MCXRedacted_LLInjector.esp
[FE:03D] MWM19_LLI.esp
[FE:03E] MWM91_LLInjector.esp
[FE:03F] MisriahArmory_LLInjector.esp
[FE:040] Schotel22_SCAR FAMILY_LLI.esp
[FE:041] TeslaHeavyAuto_LLInjector.esp
[FE:042] The Charger Pistol - a Gauss based weapon platform_LLI.esp
[FE:043] Ultimate M4 Pack_LLInjector.esp
[FE:044] FATE Module - Basketball Crash Fix.esp
[FE:045] FATE Module - Original DiMa Face.esp
[FE:046] FATE Module - PA Helmet Normal Voice.esp
[FE:047] FATE Module - PipBoy Ambient Sounds.esp
[FE:048] FATE Module - UNL + DCB Zones.esp
[FE:049] HitmanHuntingRifle_TacticalReloadPatch.esp
[FE:04A] WD10mm_TacticalReloadPatch.esp
[FE:04B] Ak5C_JSRS.esp
[FE:04C] GIAT_FAMAS_JSRS.esp
[FE:04D] Glock19x_JSRS.esp
[FE:04E] HK_MP5_JSRS.esp
[FE:04F] PMC Operators Pack - Minutemen.esp
[FE:050] StartMeUpShaunDefaultAppearance.esp
[FE:051] SS2_DLCSettlerPatch.esp
[FE:052] Mark V[B] Armory - Institute Coursers.esp
[FE:053] 12.7mm SMG - Munitions Patch.esp
[FE:054] A Taste of Blues - Munitions Patch.esp
[FE:055] American 180 - Munitions Patch.esp
[FE:056] Machineguns Rebirth - Munitions Patch.esp
[FE:057] Point Lookout - Munitions Patch.esp
[FE:058] Glock19x_TacticalReloadPatch.esp
[FE:059] There It Is x Perfectionist.esp
[FE:05A] BAM-BetterArmoryMod.esp
[FE:05B] Infinite Armory - Brotherhood of Steel BoS.esp
[FE:05C] Rakshasa Armory Camo.esp
[FE:05D] Mark V[B] Redux Camo.esp
[FE:05E] Rakshasa Armory - Children of Atom.esp
[FE:05F] IAF - Far Harbor & Nuka World.esp
[FE:060] CombinedArmsNV_TacticalReloadPatch.esp
[FE:061] CombinedArmsIntegrationProject - Armament_TR.esp
[FE:062] AER15_DamageModifiers.esp
[FE:063] AN76 - Mutant Menagerie Horrors of the Deep Fog Patch.esp
[FE:064] Rakshasa Armory - Coursers.esp
[FE:065] Infinite Armory - RR.esp
[FE:066] SBR_Ak5C_Extended.esp
[FE:067] Bullet Impact Overhaul test.esp
[FE:068] DiscreteFemaleSkeleton.esp
[FE:069] DynamicGlowingBeveragePack.esp
[FE:06A] M8rDisablePipboyEffects.esp
[FE:06B] HKUSP9mmTacReload.esp
[FE:06C] OMEGA - MutantMenagerieFH IAF Patch.esp
[FE:06D] OMEGA - IAF MRE Patch.esp
[FE:06E] Nability - IAF Tales from the Commonwealth Patch.esp
[FE:06F] OMEGA - IAF Wasteland Imports Patch.esp
[FE:070] ImmersiveLegendaryMutations.esp
[FE:071] Infinite Armory LL fix.esp
[FE:072] infinite armory helmets as gas masks.esp
[FE:073] Jed's MCX Rattler.esp
[FE:074] MK18 Armory Project 2.esp
[FE:075] MK18_Deluxe.esp
[FE:076] PMC Operators - Institute.esp
[FE:077] Physics Sound Overhaul.esp
[FE:078] NVRH Enhanced.esp
[FE:079] Rakshasa Armory - Rust Devils.esp
[FE:07A] RussianStimpack.esp
[FE:07B] SigMCX_LvlListPatch.esp
[FE:07C] SigMCX_MaterialPack.esp
[FE:07D] SigMCX_TacticalReload.esp
[FE:07E] CombinedArms_SmAnims_ExPack.esp
[FE:07F] CombinedArms_SMAnims.esp
[FE:080] GIAT_FAMAS_TacticalReloadPatch.esp
[FE:081] HK_MP5_TacticalReloadPatch.esp
[FE:082] HitmanNukaworldAK_TacticalReloadPatch.esp
[FE:083] MK18_TacticalReloadPatch.esp
[FE:084] MP7_TacticalReloadPatch.esp
[FE:085] SelectAssaultRifle_TacticalReloadPatch.esp
[FE:086] VarmintRifle_TacticalReloadPatch.esp
[FE:087] Task Force Helm Pack 1.esp
[FE:088] M84FlashBang_Versatile.esp
[FE:089] WeaponWallRacks.esp
[FE:08A] Worms FCPC Vest Pack.esp
[FE:08B] OMEGA - MutantMenagerie IAF Patch.esp
[FE:08C] PMC_extended_lore.esp
[FE:08D] Glock19x-MunitionsPatch.esp
[FE:08E] Dank_WOP-CombinedArms_Inject.esp
[FE:08F] Combat AI Empowered - Game Settings Upgrade.esp
[FE:090] No More Fake Puddles - Nuka World 1-0.esp
[FE:091] VeryZen_MutantMenagerie.esp
[FE:092] Dank_ECO_DLCCoast.esp
[FE:093] Dank_ECO_DLCNukaWorld.esp
[FE:094] Dank_ECO-WestTek.esp
[FE:095] Dank_ECO_DLCRobot.esp
[FE:096] FATE Patch - Start Me Up Redux.esp
[FE:097] PRP.esp
[FE:098] PRP-Compat-DesperadosOverhaul.esp
[FE:099] PRP-Compat-RegionNames.esp
[FE:09A] PRP-Compat-JSRS-Regions.esp
