[00]     Fallout4.esm
[A1]     M72GaussRifle.esp
[A2]     SSTGraffiti.esp
[A3]     WinchesterP94Balanced2.esp
[A4]     MilitiaGun_Release.esp
[A5]     Mosin.esp
[A6]     T6M_BAS.esp
[A7]     T6M_BAS_RH.esp
[A8]     MTM-CompWeapons.esp
[A9]     NPCs Use Items.esp
[AA]     oDo_GunKitPack_3.esp
[AB]     CutWeaponModsRestored-GOTY.esp
[AC]     HoloTime.esp
[AD]     OWR_CJRS.esp
[AE]     OWR_GNR.esp
[AF]     PigGrenadePack.esp
[B0]     PipeShotgun.esp
[B1]     T6M_AMR.esp
[B2]     T6M_MagnumRifle.esp
[B3]     Plasma Cycler.esp
[B4]     PlasmaDefenderStandalone.esp
[B5]     PlutoniumCreatures.esp
[B6]     QuantumCreatures.esp
[B7]     PsykerPowers.esp
[B8]     pulsecarbine.esp
[B9]     Quad_Accelerator.esp
[BA]     Quad_Element.esp
[BB]     AzarPonytailHairstyles.esp
[BC]     Quad_Fusillade.esp
[BD]     Quad_RAWLauncher.esp
[BE]     Raiju.esp
[BF]     RailwayPistol.esp
[C0]     Leveled list patch.esp
[C1]     UCH_patch.esp
[C2]     Remington700.esp
[C3]     RemingtonM11.esp
[C4]     RevolutionaryModFixNoPerk.esp
[C5]     WestTek.esp
[C6]     GreaseRatGarbs.esp
[C7]     DakHomemadeVityaz.esp
[C8]     Disruptor.esp
[C9]     ProvisionerCaravanGuards.esp
[CA]     DakHomemadeSaiga.esp
[CB]     DakRevolverRifle.esp
[CC]     RiotShotgun.esp
[CD]     RPD.esp
[CE]     F4NV_RebarClub_WIP.esp
[CF]     AttachPack.esp
[D0]     AR2 Attachment Pack Patch.esp
[D1]     Scopes.esp
[D2]     SelectMarksman.esp
[D3]     SH_Helmets_Combat_Only.esp
[D4]     smmg.esp
[D5]     Sporty Underwear.esp
[D6]     RocketRifle.esp
[D7]     VarmintShotgun.esp
[D8]     Dak20mm.esp
[D9]     CSEPLoadedBases.esp
[DA]     PigRaiderMicrogun.esp
[DB]     THEEYESOFBEAUTY.ESP
[DC]     [MGSV] Naked Fatiques.esp
[DD]     Water Purification Stations.esp
[DE]     WestTekTacticalOptics.esp
[DF]     win1897.esp
[E0]     Mica-T6M_EMD.esp
[E1]     X12Plasmacaster.esp
[E2]     the castle.esp
[E3]     DakWin1907.esp
[E4]     AdvancedPerks.esp
[E5]     Stm_DiamondCityExpansion.esp
[E6]     DCGuard_Overhaul-DCEPatch.esp
[E7]     AmazingFollowerTweaks.esp
[E8]     LoadedBasesFSDPatch.esp
[FE:000] ccfsvfo4001-modularmilitarybackpack.esl
[FE:001] ccfsvfo4002-midcenturymodern.esl
[FE:002] ccfrsfo4001-handmadeshotgun.esl
[FE:003] cceejfo4001-decorationpack.esl
[FE:004] ccbgsfo4045-advarccab.esl
[FE:005] ccgcafo4001-factionws01army.esl
[FE:006] ccgcafo4002-factionws02acat.esl
[FE:007] ccgcafo4003-factionws03bos.esl
[FE:008] ccgcafo4004-factionws04gun.esl
[FE:009] ccgcafo4008-factionws08inst.esl
[FE:00A] ccgcafo4009-factionws09mm.esl
[FE:00B] ccgcafo4010-factionws10rr.esl
[FE:00C] ccgcafo4011-factionws11vt.esl
[FE:00D] ccgcafo4012-factionas01acat.esl
[FE:00E] ccgcafo4013-factionas02bos.esl
[FE:00F] ccgcafo4014-factionas03gun.esl
[FE:010] ccgcafo4017-factionas06inst.esl
[FE:011] ccgcafo4018-factionas07mm.esl
[FE:012] ccgcafo4020-factionas09rr.esl
[FE:013] ccgcafo4022-factionas11vt.esl
[FE:014] ccgcafo4023-factionas12army.esl
[FE:015] ccawnfo4001-brandedattire.esl
[FE:016] ccbgsfo4050-dgbcoll.esl
[FE:017] ccbgsfo4051-dgbox.esl
[FE:018] ccbgsfo4052-dgdal.esl
[FE:019] ccbgsfo4053-dggoldr.esl
[FE:01A] ccbgsfo4054-dggreatd.esl
[FE:01B] ccbgsfo4055-dghusk.esl
[FE:01C] ccbgsfo4056-dglabb.esl
[FE:01D] ccbgsfo4057-dglaby.esl
[FE:01E] ccbgsfo4058-dglabc.esl
[FE:01F] ccbgsfo4059-dgpit.esl
[FE:020] ccbgsfo4060-dgrot.esl
[FE:021] ccbgsfo4061-dgshiinu.esl
[FE:022] ccbgsfo4036-trnsdg.esl
[FE:023] ccrzrfo4004-pipinst.esl
[FE:024] ccbgsfo4062-pippat.esl
[FE:025] ccrzrfo4003-pipover.esl
[FE:026] ccygpfo4001-pipcruiser.esl
[FE:027] ccbgsfo4074-pipinspect.esl
[FE:028] ccbgsfo4075-pipshroud.esl
[FE:029] ccbgsfo4077-piprocket.esl
[FE:02A] ccgrcfo4001-pipgreytort.esl
[FE:02B] cckgjfo4001-bastion.esl
[FE:02C] ccbgsfo4063-papat.esl
[FE:02D] ccbgsfo4083-pipartdeco.esl
[FE:02E] ccbgsfo4086-pipadventure.esl
[FE:02F] ccacxfo4001-vsuit.esl
[FE:030] ccbgsfo4040-vrworkshop01.esl
[FE:031] ccfsvfo4005-vrdesertisland.esl
[FE:032] ccfsvfo4006-vrwasteland.esl
[FE:033] ccfsvfo4004-vrworkshopgnrplaza.esl
[FE:034] cccrsfo4001-pipcoa.esl
[FE:035] AutoAxe.esl
[FE:036] Ketaros_NewMags.esl
[FE:037] DanseHelmet.esl
[FE:038] HandmadeAntiMaterielRifle.esl
[FE:039] AutoLaserMusket.esl
[FE:03A] AutomatronProtectedFix.esl
[FE:03B] Leah's Skull Collection.esl
[FE:03C] HCKTerminalHack.esl
[FE:03D] HeavySelectShotgun.esl
[FE:03E] jags78_UtilityBelt.esl
[FE:03F] LIF.esl
[FE:040] Lootablepipboy.esl
[FE:041] Munitions - An Ammo Expansion.esl
[FE:042] Munitions - Vanilla Ammo Addon.esl
[FE:043] NPSShopping.esl
[FE:044] NukaWorldOpenSeasonExtend.esl
[FE:045] Skb_MachinegunsRebirth.esl
[FE:046] TeslaHeavyGun.esl
[FE:047] Zapgun.esl
[FE:048] RunningWithHandsAnim.esl
[FE:049] SwimmingAnims.esl
[FE:04A] CanarySaveFileMonitor.esl
[FE:04B] DiamondCityAmbience.esl
[FE:04C] Skb-MinigunsRebirth.esl
[FE:04D] KARMA.esm
[FE:04E] REFramework.esm
[FE:04F] BakaFramework.esm
[FE:050] Enhanced Movement.esm
[FE:051] SSTGraffiti.esl
[FE:052] TrailCarbine.esl
[FE:053] Tumba_Gunner_Collection.esp
[FE:054] Tumba_Gunner_Collection_Camp.esp
[FE:055] Tumba_Gunner_Collection_Legendaries.esp
[FE:056] Tumba_Gunner_Collection_Injection.esp
[FE:057] Tumba_Gunner_Collection_Smuggler.esp
[FE:058] Retextured Water - by Ben Ephla.esp
[FE:059] Targeted Textures.esp
[FE:05A] ABundleofTape.esp
[FE:05B] LIF_DLC_Ammo.esp
[FE:05C] LIF_DLC_Guns.esp
[FE:05D] LIF_DLC_Cola.esp
[FE:05E] VanillaSecurity - DCGuard_Overhaul.esp
[FE:05F] XG_CabotHouse_Enhanced_Quests.esp
[FE:060] 3DNPC_FO4-UFO4P.esp
[FE:061] secondaryAIO3.esp
[FE:062] CompanionStatus-Settings.esp
[FE:063] 4estGimp Edit - Raider Gangs Extended.esp
[FE:064] Metro Gas Masks.esp
[FE:065] 4estGimp - RGE Metro GasMask Injection.esp
[FE:066] Fusion Energy Drink.esp
[FE:067] Keep Radiants In Commonwealth.esp
[FE:068] WhoIsTheGeneral.esp
[FE:069] WTG - KRIC Patch.esp
[FE:06A] RecruitableSettlers-Unbroken.esp
[FE:06B] Quad_Lotus.esp
[FE:06C] Fallout 4 AI Overhaul.esp
[FE:06D] Fallout 4 AI Overhaul - Better Goodneighbor Patch.esp
[FE:06E] WHN AiO.esp
[FE:06F] RL_Recruit_Framework.esp
[FE:070] RecruitableMinutemen.esp
[FE:071] eXoKetarosLootableTreasures.esp
[FE:072] Lee Enfield - Munitions Patch.esp
[FE:073] Amelia and Dan at Bunker Hill.esp
[FE:074] G11.esp
[FE:075] 4estGimp - BoT Crude Revolver Sledge Inj.esp
[FE:076] 4estGimp - BoT Garand SVT Varmint Inj.esp
[FE:077] Munitions-Additional Ammo.esp
[FE:078] 4estGimp - SotS Atoms Storm Atoms Glory Threads.esp
[FE:079] 4estGimp - MFG_FGEP-DE Merged.esp
[FE:07A] FGEP - Idle Volume Fix.esp
[FE:07B] VeryZenFGEP_2k.esp
[FE:07C] AdvSettleTurretSet-Real.esp
[FE:07D] AK74M_LLInjector.esp
[FE:07E] AutomatronLoadScreenFix.esp
[FE:07F] Better_Notes.esp
[FE:080] brtrn_dogmeatArmor.esp
[FE:081] 4estGimp - AI Edits.esp
[FE:082] BTA_ForceOpen.esp
[FE:083] BumperSwordStandalone.esp
[FE:084] C.E.C.S - Combat Enhancing Chemical Substances.esp
[FE:085] JOTCPatch MutantMenagerie FGEP.esp
[FE:086] JOTCPatch MutantMenagerie UFO4P.esp
[FE:087] C.E.C.S. - IAF Patch.esp
[FE:088] CBBE.esp
[FE:089] CF_AtomicWarlord_CBBE.esp
[FE:08A] chem redux.esp
[FE:08B] Diamond City Amb.esp
[FE:08C] NV_LMG.esp
[FE:08D] RB_ProtonAxe.esp
[FE:08E] VanBuren_223.esp
[FE:08F] XR92_Rifle.esp
[FE:090] CROSS_BreakActionLaser.esp
[FE:091] WRARQuest3.esp
[FE:092] Clean Water - Tropical - Rads.esp
[FE:093] CMPA +300.esp
[FE:094] Covscript.esp
[FE:095] Cowboy Repeater - Munitions Patch.esp
[FE:096] CowboyRepeater_LLInjector.esp
[FE:097] PA_JetpackSlot.esp
[FE:098] CROSS_Blades.esp
[FE:099] CROSS_CryoLance.esp
[FE:09A] Crossbow_LLI.esp
[FE:09B] Cryolance_LLInjector.esp
[FE:09C] CaravanSG-4estedit_munitions.esp
[FE:09D] DLC Timing.esp
[FE:09E] GreaseGun_munitions.esp
[FE:09F] GrenadeExpansionPack_munitions.esp
[FE:0A0] SelectShotgun_munitions.esp
[FE:0A1] DoubleBarrelRifle.esp
[FE:0A2] Elzee Breathe.esp
[FE:0A3] MinutemenEnforcer.esp
[FE:0A4] Elzee Have a Seat.esp
[FE:0A5] Enhanced Vanilla Armor and Clothing.esp
[FE:0A6] Fusion Energy Drink - IAF Patch.esp
[FE:0A7] G11_LLI.esp
[FE:0A8] Miniguns Rebirth ESL - Munitions Patch.esp
[FE:0A9] Glorious_Glowing_Plasma_Weapons_by_Diranar.esp
[FE:0AA] Handmade Lever Action Shotgun - Munitions Patch.esp
[FE:0AB] HuntingRev_LLInjector.esp
[FE:0AC] HuntingRifleSounds.esp
[FE:0AD] HuntingShotgun_LLI.esp
[FE:0AE] IAF - Far Harbor & Nuka World.esp
[FE:0AF] IAF-Mutant Mengaerie Patch.esp
[FE:0B0] IncreasedSettlerPopulation50.esp
[FE:0B1] Jump Grunt.esp
[FE:0B2] CommonwealthEncounterPack.esp
[FE:0B3] keep-x6.esp
[FE:0B4] Conelrad 640-1240.esp
[FE:0B5] LaserCannon_LLInjector.esp
[FE:0B6] CCMMB REDUX.esp
[FE:0B7] CHALLENGES.esp
[FE:0B8] Leah - IAF Apple Tree Patch.esp
[FE:0B9] LoyalPorterGage.esp
[FE:0BA] LString_LLInjector.esp
[FE:0BB] M1A_munitions.esp
[FE:0BC] eXoKetarosBoardGamesShelf.esp
[FE:0BD] M2045MagnumRev_LLInjector.esp
[FE:0BE] Machineguns Rebirth - Munitions Patch.esp
[FE:0BF] Makeshiftshotgun.esp
[FE:0C0] MakeshiftShotgun_munitions.esp
[FE:0C1] MojaveImports - Combat Addon.esp
[FE:0C2] BAS_munitions.esp
[FE:0C3] Laser Musket Mods.esp
[FE:0C4] Nability - IAF Tales from the Commonwealth Patch.esp
[FE:0C5] OMEGA - IAF MRE Patch.esp
[FE:0C6] OMEGA - IAF Wasteland Imports Patch.esp
[FE:0C7] CK-RestoredDamageTypes CWMR patch.esp
[FE:0C8] InstituteHeavyAssaultLaserMu.esp
[FE:0C9] Plasma Cycler_LLInjector.esp
[FE:0CA] Plutonium and Quantum patch.esp
[FE:0CB] MiscMeleePack.esp
[FE:0CC] BBgunForMunitions.esp
[FE:0CD] PoisonerLGND.esp
[FE:0CE] ProtonAxe_LLInjector.esp
[FE:0CF] Publick Occurrences Expanded.esp
[FE:0D0] Quad_Accel_LLI.esp
[FE:0D1] UniqueRaiderPatrols1.esp
[FE:0D2] QuadElement_LLInjector.esp
[FE:0D3] QuadFusillade_LLI.esp
[FE:0D4] QuadLaunch_LLI.esp
[FE:0D5] QuadLauncher.esp
[FE:0D6] TacticalKatana.esp
[FE:0D7] Rangemaster Remaster - Munitions Patch.esp
[FE:0D8] Rem92 LeverActionShotgun_LLInjector.esp
[FE:0D9] RemingtonM11_LvlListPatch.esp
[FE:0DA] Spadey's Pipe Carbine.esp
[FE:0DB] SouthOfTheSea-Atomic.esp
[FE:0DC] LaserGarand.esp
[FE:0DD] GreaseRatGarbs_RaiderPatch.esp
[FE:0DE] GreaseRatGarbs_SettlerPatch.esp
[FE:0DF] RPD_LLI.esp
[FE:0E0] Select Marksman Rifle - Munitions Patch.esp
[FE:0E1] SelectMarksman_LLInjector.esp
[FE:0E2] SelectRapidMG_LLInjector.esp
[FE:0E3] SelectShotgun_LLI.esp
[FE:0E4] TeslaHeavyAuto_LLInjector.esp
[FE:0E5] MM_TricenSlouch.esp
[FE:0E6] Lever Action Shotgun - Munitions Patch.esp
[FE:0E7] InstituteCutter.esp
[FE:0E8] Pipe Shotgun - Munitions Patch.esp
[FE:0E9] Remington Model 8 - Munitions Patch.esp
[FE:0EA] The Charger Pistol - a Gauss based weapon platform_LLI.esp
[FE:0EB] EM2 Rifle No 9 Mk1_LLI.esp
[FE:0EC] Van Buren .223 Autoloader - Munitions Patch.esp
[FE:0ED] CommonwealthBroadcastingServices.esp
[FE:0EE] CBS_DQSC_Patch.esp
[FE:0EF] CBS_CDR_Patch.esp
[FE:0F0] InstituteMissileLauncher.esp
[FE:0F1] Tumba_MM_Armor_Collection.esp
[FE:0F2] Tumba_MM_Merchant.esp
[FE:0F3] Tumba_MM_BallisticWeave.esp
[FE:0F4] Tumba_MM_LL_Injection.esp
[FE:0F5] MSGVNF Upgradable Clothing Patch.esp
[FE:0F6] Tumba_Bos_Armor_Collection.esp
[FE:0F7] Tumba_Bos_BallisticWeave.esp
[FE:0F8] Tumba_Bos_TheScribeReplacer.esp
[FE:0F9] (Tumba) Heavy Flamer Armor.esp
[FE:0FA] SMMGSpadey.esp
[FE:0FB] CutContentNPCsWeHaveNamesCompat.esp
[FE:0FC] WinchesterP94PlasmaTweaks.esp
[FE:0FD] tumba_VaultLeather.esp
[FE:0FE] SpadeyGatlingGun.esp
[FE:0FF] survivalist_armor.esp
[FE:100] XR92_animation_FAL.esp
[FE:101] DiamondCityExpansion-eXoPatch.esp
[FE:102] YAWA2_AmericaRising2_Patch.esp
[FE:103] SouthOfTheSea[Previs].esp
[FE:104] AFTSpouseTweaks.esp
[FE:105] DiamondCity-PreVis.esp
[FE:106] DiamondCity-PreVis-Ambience.esp
[FE:107] GoodneighborExpanded[Patch-Previs].esp
[FE:108] MN GN Navmeshing and Landscaping.esp
[FE:109] MNGNExterior[Previs].esp
[FE:10A] MNGNInterior[Previs].esp
