[00]     Fallout4.esm
[FE:006] ccfrsfo4002-antimaterielrifle.esl
[FE:007] ccrzrfo4002-disintegrate.esl
[FE:008] ccbgsfo4035-pint.esl
[FE:009] ccbgsfo4047-qthund.esl
[FE:00A] ccfrsfo4003-cr75l.esl
[FE:00B] ccsbjfo4002_manwellrifle.esl
[FE:00C] ccbgsfo4046-tescan.esl
[FE:00D] IDEKsLogisticsStation2.esl
[FE:00E] CanarySaveFileMonitor.esl
[FE:00F] ConfigurableHotkeys.esl
[FE:010] DDLL.esl
[FE:011] EasyLockpicking.esl
[FE:012] IceStormsHair.esl
[FE:013] CROSS_VertibirdFlightsuit.esl
[FE:014] PPF.esm
[FE:015] Bunker Hill Mega City.esl
[FE:016] BunkerHillSkymall.esl
[FE:017] Cafe88JamaicaPlains.esl
[FE:018] Castle Restoration Project 1.1.esl
[FE:019] Cho1_Vault88_Metro_Plan.esl
[FE:01A] GavMan_Zimonja_Cityplan.esl
[FE:01B] CC2_CoastalCottageVacationCityPlan.esl
[FE:01C] CC2_CoastalNukaCade_Ch2.esl
[FE:01D] coastalcottageWG.esl
[FE:01E] GavMan_CovenantSep21_CityPlan.esl
[FE:01F] FortifiedCroupManorHub.esl
[FE:020] CroupManorChemlab.esl
[FE:021] EchoLakeRestoration.esl
[FE:022] GavMan_Egret_CityPlan.esl
[FE:023] GavMan_Finch_Feb22_CityPlan.esl
[FE:024] Finch Farm Arms Fair.esl
[FE:025] Gavman_JamaicaAPR21_Cityplan.esl
[FE:026] JamaicaplainMinutemenBase.esl
[FE:027] Murkburgers.esl
[FE:028] Murwater Observatory.esl
[FE:029] regretwg.esl
[FE:02A] Reina_CroupMar2021.esl
[FE:02B] Reina_Vault88-SS2.esl
[FE:02C] SLOG BOG.esl
[FE:02D] ZJ - TenpinesInn.esl
[FE:02E] ZJ PerfPlan - Abernathy.esl
[FE:02F] ZJ PerfPlan - RedRocket.esl
[FE:030] ZJ PerfPlan - Sanctuary.esl
[FE:031] ZJ PerfPlan - Sunshine.esl
[FE:032] ZJ PerfPlan - Taffington.esl
[FE:033] ZJ PerfPlan - Tenpinesv2.esl
[FE:034] ZJ PerfPlan - Zimonja.esl
[FE:035] ZJ-Starlight-PerfPlan.esl
[FE:036] MM-Castle-HQ-By-Tarkkh-V2.6.esl
[FE:037] GavMan_Vault88_CityPlan.esl
[FE:038] Mors Shortcut to Curie.esl
[FE:039] Earlier Pipboy.esl
[FE:03A] GavMan_NordhagenApr22_CityPlan.esl
[FE:03B] NukaExplosiveFix.esl
[FE:03C] Trinity Church-Abandoned nursery-SadMusic.esl
[FE:03D] LongerPowerLinesInf.esl
[FE:03E] KezzDaddy Dalton_Church_City_Plan.esl
[FE:03F] StarlightHive.esl
[FE:040] ChineseStealthPatch.esl
[FE:041] TeslaCannonPatch.esl
[FE:042] Cho1_CPC_April_2022_Port_Dalton.esl
[FE:043] Warwick Correctional Facility.esl
[FE:044] DaltonGardens.esl
[FE:045] Starlight The ron tower.nocc.esl
[FE:046] Skb_MachinegunsRebirth.esl
[FE:047] TeslaHeavyGun.esl
[FE:048] JamaicaPlainPathing.esl
[FE:049] Goodneighor Warehouses - No Trespass.esl
[FE:04A] WG City Plans Pack ESL.esl
[FE:04B] MeanMachineEyes.esl
[FE:04C] Skb-MinigunsRebirth.esl
[FE:04D] SS2WorkshopHUDOverride.esl
[FE:04E] HoloGlow100.esl
[FE:04F] CovenantHelp.esl
[FE:050] Visible Galaxy and Skystars.esl
[FE:051] CoAPowerArmor.esp
[FE:052] MGHP.esl
[FE:053] CPDHP.esl
[FE:054] VaultTecHQHelipad.esl
[FE:055] ArcJetHelipad.esl
[FE:056] MedTekHelipad.esl
[FE:057] FixRobotVisualEffects.esl
[FE:058] Gatorclaw Revamp.esl
[FE:059] LegendaryDropBugfix.esl
[FE:05A] atomcatsrevival.esl
[FE:05B] CC2_OSPlanetX_SS2CityPlan.esl
[FE:05C] kingsport.esl
[FE:05D] Oberland Station Scavenger Paradise.esl
[FE:05E] OberlandOutpost_Minutemen.esl
[FE:05F] zzzBFG9000Tweaks.esl
[FE:060] RedRocketFort.esl
[FE:061] v81secret_fix.esl
[FE:062] HiPolyFacesCompanionPlugin.esl
[FE:063] Rusty Face Fix.esl
[FE:064] ProtectedGlowingSeaChildrenOfAtom.esl
[FE:065] Automatron Randomized Bots Framework.esm
[FE:066] CroumanVil_V2.esl
[FE:067] Echo Lake Lumber - EchoVil.esl
[FE:068] Kingsport Lighthouse - KingsVil.esl
[FE:069] Murkwater Construction Site - DozerVil.esl
[FE:06A] RocketVil_V2.esl
[FE:06B] Summervil.esl
[FE:06C] Tenpines Bluff - PinesVil.esl
[FE:06D] ColterFix.esp
[FE:06E] Protectron HD 4K.esp
[FE:06F] LUXORs Roads 4k.esp
[FE:070] LooksMenu.esp
[FE:071] 10SPECIAL.esp
[FE:072] CBBE.esp
[FE:073] HiPolyFaces.esp
[FE:074] 512StandaloneHairColors.esp
[FE:075] AzarPonytailHairstyles.esp
[FE:076] Lots More Female Hairstyles.esp
[FE:077] Lots More Facial Hair.esp
[FE:078] Lots More Male Hairstyles.esp
[FE:079] MoreHairstyles4Female.esp
[FE:07A] MoreHairstyles4Male.esp
[FE:07B] MiscHairstyle.esp
[FE:07C] Lil More Hair - Beatnik and Beards.esp
[FE:07D] Actor Scale Remover.esp
[FE:07E] AdvSettleTurretSet.esp
[FE:07F] EBMD_AllInOne.esp
[FE:080] Gunsmith Overhaul.esp
[FE:081] 4estGimp - AI Edits_Crippled_LMCC.esp
[FE:082] Lightweight Lighting.esp
[FE:083] EqualArmor.esp
[FE:084] AutomatronUnlocked.esp
[FE:085] BetterGenerators.esp
[FE:086] SS2_NobodysLeaders2.esp
[FE:087] BobbleGirl.esp
[FE:088] LookingStranger.esp
[FE:089] VHCE.esp
[FE:08A] MoreBeards.esp
[FE:08B] BrighterSettlementLights.esp
[FE:08C] SS2AOP_VaultTecTools.esp
[FE:08D] SimHomestead2.esp
[FE:08E] JunkTown-FENCES2.esp
[FE:08F] IDEKsLogisticsStation2_SS2_Patch.esp
[FE:090] SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[FE:091] SS2WalledGardensAndMore.esp
[FE:092] SS2WhisperPowerPlots.esp
[FE:093] TacticalCourser_Standalone.esp
[FE:094] WTTO - Colour Targeting HUD.esp
[FE:095] CF_AtomicWarlord_CBBE.esp
[FE:096] SS2CoastalCottage-CSR.esp
[FE:097] Synth Overhaul.esp
[FE:098] CompanionStatus.esp
[FE:099] ConstructionLight_Medium_Shadows_Wireless.esp
[FE:09A] CountryCrossing.esp
[FE:09B] CROSS_CoA.esp
[FE:09C] LMBTOverlays.esp
[FE:09D] EssentialSlogNPCs.esp
[FE:09E] Easier Kill XP.esp
[FE:09F] FemsheppingsPorts_LeahLilithAndKalilies_AWKCR_AE.esp
[FE:0A0] GammaOverhaul.esp
[FE:0A1] LuckyYouPerk.esp
[FE:0A2] HN66Fo4_Rings.esp
[FE:0A3] HN66Fo4_EarringsV1.esp
[FE:0A4] SS2LightweightMarkIBeacon.esp
[FE:0A5] Lightweight-Vitomatic.esp
[FE:0A6] Regening Life Giver.esp
[FE:0A7] Settler Sandbox Overhaul.esp
[FE:0A8] RutahTattooPack_FO4.esp
[FE:0A9] [SS2] National Park Training Ground.esp
[FE:0AA] SS2_CityPlanContestAssistant.esp
[FE:0AB] SS2Tweaks.esp
[FE:0AC] Children_of_Somerville.esp
[FE:0AD] MyCityPlans.esp
[FE:0AE] [CSR]SS2_Nordhagen_Beach.esp
[FE:0AF] TaffingtonFishery.esp
[FE:0B0] LooksMenu1stPersonViewItemsFix.esp
[FE:0B1] WestTek Add-On.esp
[FE:0B2] SS2_WestTek.esp
[FE:0B3] Finch Farm by Karvoc.esp
[FE:0B4] Molerat_Disease_Immunity_PA_Hazmat.esp
[FE:0B5] Cho1_NW_SS2_Patch.esp
[FE:0B6] NoNegativeAffinity.esp
[FE:0B7] AffinityGainDouble.esp
[FE:0B8] NoAffinityCooldown.esp
[FE:0B9] Nuka Ants In The Commonwealth.esp
[FE:0BA] ECO_CROSSVertbirdFlightsuit.esp
[FE:0BB] ECO_MythicLegendaryModifications.esp
[FE:0BC] ECO_LegendaryModificationEnhanced.esp
[FE:0BD] SS2 XDI Perk Speech Checks.esp
[FE:0BE] SS2_XDI Patch.esp
[FE:0BF] SaveAcadiaFromBoS.esp
[FE:0C0] Skip DIMA memories.esp
[FE:0C1] 4estGimp Edit - Raider Gangs Extended.esp
[FE:0C2] NukaWorldRebalanced.esp
[FE:0C3] Overboss-PA-NoChain.esp
[FE:0C4] NWRebal-UFO4P.esp
[FE:0C5] NWRebal-ECO.esp
[FE:0C6] 4estGimp - CR-ECO_SMR.esp
[FE:0C7] 4estGimp - CR-ECO_RO.esp
[FE:0C8] 4estGimp - CR-ECO_MM.esp
[FE:0C9] InstituteGatlingLaser.esp
[FE:0CA] W.A.T.MinutemenInstituteGatlingLaser.esp
[FE:0CB] W.A.T.MinutemenInstitutePowerArmor.esp
[FE:0CC] SS2_CityPlan_TheAlley Cabaret.esp
[FE:0CD] W.A.T.MinutemenInstituteWeaponsPulseCarbine.esp
[FE:0CE] WhoIsTheGeneral.esp
[FE:0CF] Keep Radiants In Commonwealth.esp
[FE:0D0] WTG - KRIC Patch.esp
[FE:0D1] ReceiversMuzzlesPruned.esp
[FE:0D2] 4estGimp_FusionGun_InstituteLaserGun_Peer.esp
[FE:0D3] SS2_RobotMod.esp
[FE:0D4] GreaseRatGarbs_RaiderPatch.esp
[FE:0D5] GreaseRatGarbs_SettlerPatch.esp
[FE:0D6] Natural Camouflage.esp
[FE:0D7] Faster Terminal Displays (20x).esp
[FE:0D8] The WARwicks Dock.esp
[FE:0D9] WD_BFG_ANIMATIONS.esp
[FE:0DA] SS2 Junk Storage Capacity.esp
[FE:0DB] PROJECTCLARITY.esp
[FE:0DC] KKYpampas.esp
[FE:0DD] HN66-SiriusArmor.esp
[FE:0DE] Makeshiftshotgun.esp
[FE:0DF] AmrTweaks.esp
[FE:0E0] SRO - Syringer Overhaul.esp
[FE:0E1] StoryWealth-SS2-DEP-Patch.esp
[FE:0E2] Jacq-CompanionPerkMags.esp
[FE:0E3] SS2Extended_OutfitInjectionPatch.esp
[FE:0E4] CROSS_InstituteExpeditionarySuit.esp
[FE:0E5] FasterTrinityTower.esp
[FE:0E6] AtomsGloryThreadsPatch_CoAOverhaul.esp
[FE:0E7] SS2Addon_MS_BareEssentials.esp
[FE:0E8] whisperExtraPieces.esp
[FE:0E9] Mega Reggae(1).esp
[FE:0EA] Sjorgen_vanilla_mods.esp
[FE:0EB] 4estGimp - MG69_Patch.esp
[FE:0EC] ImTalkingToYou.esp
[FE:0ED] soakerfix.esp
[FE:0EE] G11.esp
[FE:0EF] LAER Automatron Weapons.esp
[FE:0F0] [HN] Useful Weapons for Citizen.esp
[FE:0F1] 4estGimp _DoubleBarrel_LLPeer_Cranky.esp
[FE:0F2] 4estGimp_DoubleBarrel_LLPeer_MakeshiftShotgun.esp
[FE:0F3] OARPVCustomFollowers.esp
[FE:0F4] SS2_NobodysLeaders2_VaultTecWorkshop.esp
[FE:0F5] SS2_NobodysLeaders2_Automatron.esp
[FE:0F6] 4estGimp_Sjogren_Expanded.esp
[FE:0F7] 4estGimp_SjogrenShorty_DoubleBarrel_Peer.esp
[FE:0F8] M8rDisablePipboyEffects.esp
[FE:0F9] SF BOS.esp
[FE:0FA] SF Deacon.esp
[FE:0FB] SF OldLongfellow.esp
[FE:0FC] SF Danse.esp
[FE:0FD] GKSinjinRaiders.esp
[FE:0FE] Test.esp
[FE:0FF] SF Gage.esp
[FE:100] SS2_NobodysLeaders2_NukaWorld.esp
[FE:101] GKKasumi.esp
[FE:102] GKIsabel.esp
[FE:103] GKAster.100463E.esp
[FE:104] GKGlory.esp
[FE:105] GKMagnolia.esp
[FE:106] OH_Kellogg.esp
[FE:107] Darlene_PACE.esp
[FE:108] Zeta Invaders Test.esp
[FE:109] KitCompanionPerkNoFall.esp
[FE:10A] KitCompanion_PACE.esp
[FE:10B] PreCulling_Precombines_SCOL_settings.esp
[FE:10C] TeleportThuggyverseCompanions.esp
[FE:10D] WheelMenu.esp
[FE:10E] RaiderPerksFromKillingLeaders.esp
[FE:10F] QuickHands - Lightning fast.esp
[FE:110] Gunner Outfit Replacer.esp
[FE:111] DCRE.esp
[FE:112] ECO_CROSSInstituteExpeditionarySuit.esp
[FE:113] CorpseclearTimeReducer.esp
[FE:114] ECO_GunsmithOverhaul.esp
[FE:115] COA-PowerArmor-StatsUpgradePatch.esp
[FE:116] AEWS_NukaWorldPatch.esp
[FE:117] Automatron Randomized Bots - AEWS Patch.esp
[FE:118] Automatron Randomized Bots - Nuka World Patch.esp
[FE:119] Automatron Randomized Bots Overrider.esp
[FE:11A] Automatron Randomized Bots Overrider Unleveled.esp
[FE:11B] MrHandyWeapons.esp
[FE:11C] PR_Automatron.esp
[FE:11D] 4estGimp - Rifles Rebirth 4 Replacers.esp
[FE:11E] EBMD-UF04P Patch.esp
[FE:11F] FPVertibird.esp
[FE:120] FPVRings.esp
[FE:121] PAVertibirdDockFix.esp
[FE:122] PAVertibirdNoFSTFix.esp
[FE:123] FPV_Armored.esp
[FE:124] FPVllamaCHV2Patch.esp
[FE:125] FPV_CPDHP_Patch.esp
[FE:126] FPV_MGHP_Patch.esp
[FE:127] MedfordMemorialHelipad.esp
[FE:128] SkipHSH1_6.esp
[FE:129] DX Courser X-92 Power Suit.esp
[FE:12A] AGNISNikaCola01-XDI patch.esp
[FE:12B] TMaH Atlantic Office fix.esp
[FE:12C] Pip-Boy Flashlight.esp
[FE:12D] Raze My Settlement.esp
[FE:12E] Realistit BATFL Terminal entry.esp
[FE:12F] Natural2KFaceTexturesAllInOne.esp
[FE:130] CRIDOWSKIN V2.esp
[FE:131] 3dscopes-bullpupbozar.esp
[FE:132] 3dscopes-ccpack.esp
[FE:133] 3dscopes-wattz.esp
[FE:134] 3dscopes-fnfal.esp
[FE:135] 3dscopes-g3family.esp
[FE:136] 3dscopes-gyrojet.esp
[FE:137] 3dscopes-huntingrevolver.esp
[FE:138] 3dscopes-laer.esp
[FE:139] 3dscopes-leeenfield.esp
[FE:13A] 3dscopes-servicerifle.esp
[FE:13B] Vivid Fallout - All in One - Best Choice.esp
[FE:13C] LKsCait- RedGlamour..esp
[FE:13D] LKsCurieFrench.esp
[FE:13E] LKsDoctorAmari.esp
[FE:13F] LKsMagnoliaAgentX..esp
[FE:140] LKsPiperBlackHair.esp
[FE:141] LKsIrma.esp
[FE:142] 4estGimp - ZapGunLL.esp
[FE:143] Companion Thoughts Overhaul.esp
[FE:144] FO4LODgen (FO4 HD Overhaul).esp
[FE:145] PACE - Less Combat Chatter.esp
[FE:146] PRP.esp
[FE:147] Thuggysmurf_Optimization.esp
[FE:148] 4estGimp - CR-ECO_NWR.esp
[FE:149] NukaWorldReborn_PACE.esp
[FE:14A] AA FusionCityRising_PACE.esp
[FE:14B] PRP-SS2.esp
[FE:14C] PRP-SS2-Fixes.esp
[FE:14D] 4estGimp - FusionGunSentinalSitePrevis.esp
[FE:14E] 4estgimp AI Edits Reconciliation.esp
[FE:14F] ECO_INNRoverride.esp
[FE:150] ECO_WeaponIntegration.esp
[FE:151] ECO_WeaponIntegration_CIS.esp
[FE:152] Bashed Patch, 0.esp
[FE:153] M8r Complex Sorter.esp
[FE:154] M8r Complex Sorter-part2.esp
