[00]     Fallout4.esm
[9C]     Clothes Pack 3 by DonEb14n.esp
[9D]     Clothes Pack 4 by DonEb14n.esp
[9E]     Clothes Pack 5 by DonEb14n.esp
[9F]     DX Bikini Collection All-in-one.esp
[A0]     DX_DarkMistress.esp
[A1]     DX_FetishFashion_Part1.esp
[A2]     DX_FetishFashion_Part2.esp
[A3]     VtawMaxyDressNE.esp
[A4]     VtawOveralls.esp
[A5]     VtawSaraBellum.esp
[A6]     VtawScientist.esp
[A7]     VtawSummerMiniDress.esp
[A8]     VtawUtilityPack1.esp
[A9]     VtawWardrobe1.esp
[AA]     VtawWardrobe2.esp
[AB]     VtawWardrobe4.esp
[AC]     VtawWardrobe5.esp
[AD]     VtawWardrobe6.esp
[AE]     VtawWardrobe7.esp
[AF]     VtawWardrobe8.esp
[B0]     VtawWidowmaker.esp
[B1]     DX_Pornstar_Fashion.esp
[B2]     OfficeOutfit.esp
[B3]     OfficeOutfitTorn.esp
[B4]     OfficeOutfitVariations.esp
[B5]     RoundGlasses.esp
[B6]     TheKite_CaitSet.esp
[B7]     TheKite_HCD_SynthUniform.esp
[B8]     TheKite_MilitiaWoman.esp
[B9]     TheKite_ScoopDigger.esp
[BA]     TheKite_VTS.esp
[BB]     DX_Leotard_Collection.esp
[BC]     HN66-SiriusArmor-SEV.esp
[BD]     Laser Weapon Reanimated.esp
[BE]     F4NV-N99.esp
[BF]     AA Better Companions - No Conflicts - Accuracy Beta.esp
[C0]     EFF.esp
[C1]     GoondPerkRemix.esp
[C2]     SKKFastStartNewGame.esp
[FE:000] ccbgsfo4018-gaussrifleprototype.esl
[FE:001] ccbgsfo4019-chinesestealtharmor.esl
[FE:002] ccbgsfo4042-bfg.esl
[FE:003] ccfrsfo4002-antimaterielrifle.esl
[FE:004] ccrzrfo4002-disintegrate.esl
[FE:005] ccfrsfo4003-cr75l.esl
[FE:006] ccsbjfo4002_manwellrifle.esl
[FE:007] ccbgsfo4046-tescan.esl
[FE:008] BakaFramework.esm
[FE:009] StandaloneWorkbenches.esl
[FE:00A] ConfigurableHotkeys.esl
[FE:00B] IceStormsHair.esl
[FE:00C] HoloGlow100.esl
[FE:00D] PPF.esm
[FE:00E] IDEKsLogisticsStation2.esl
[FE:00F] SS2WorkshopHUDOverride.esl
[FE:010] Starlight The ron tower.nocc.esl
[FE:011] StarlightHive.esl
[FE:012] Summervil.esl
[FE:013] Tenpines Bluff - PinesVil.esl
[FE:014] Warwick Correctional Facility.esl
[FE:015] WG City Plans Pack ESL.esl
[FE:016] ZJ - TenpinesInn.esl
[FE:017] ZJ PerfPlan - Abernathy.esl
[FE:018] ZJ PerfPlan - RedRocket.esl
[FE:019] ZJ PerfPlan - Sanctuary.esl
[FE:01A] ZJ PerfPlan - Sunshine.esl
[FE:01B] ZJ PerfPlan - Taffington.esl
[FE:01C] ZJ PerfPlan - Tenpinesv2.esl
[FE:01D] ZJ PerfPlan - Zimonja.esl
[FE:01E] ZJ-Starlight-PerfPlan.esl
[FE:01F] atomcatsrevival.esl
[FE:020] Boston Airport Refugee Camp.esl
[FE:021] Bunker Hill Mega City.esl
[FE:022] BunkerHillSkymall.esl
[FE:023] Cafe88JamaicaPlains.esl
[FE:024] Castle Restoration Project 1.1.esl
[FE:025] CC2_CoastalCottageVacationCityPlan.esl
[FE:026] CC2_CoastalNukaCade_Ch2.esl
[FE:027] CC2_OSPlanetX_SS2CityPlan.esl
[FE:028] Cho1_CPC_April_2022_Port_Dalton.esl
[FE:029] Cho1_Vault88_Metro_Plan.esl
[FE:02A] coastalcottageWG.esl
[FE:02B] CroumanVil_V2.esl
[FE:02C] CroupManorChemlab.esl
[FE:02D] Echo Lake Lumber - EchoVil.esl
[FE:02E] EchoLakeRestoration.esl
[FE:02F] Finch Farm Arms Fair.esl
[FE:030] FortifiedCroupManorHub.esl
[FE:031] GavMan_CovenantSep21_CityPlan.esl
[FE:032] GavMan_Egret_CityPlan.esl
[FE:033] GavMan_Finch_Feb22_CityPlan.esl
[FE:034] Gavman_JamaicaAPR21_Cityplan.esl
[FE:035] GavMan_NordhagenApr22_CityPlan.esl
[FE:036] GavMan_Vault88_CityPlan.esl
[FE:037] GavMan_Zimonja_Cityplan.esl
[FE:038] JamaicaplainMinutemenBase.esl
[FE:039] KezzDaddy Dalton_Church_City_Plan.esl
[FE:03A] Kingsport Lighthouse - KingsVil.esl
[FE:03B] kingsport.esl
[FE:03C] MM-Castle-HQ-By-Tarkkh-V2.6.esl
[FE:03D] Murkburgers.esl
[FE:03E] Murkwater Construction Site - DozerVil.esl
[FE:03F] Murwater Observatory.esl
[FE:040] Oberland Station Scavenger Paradise.esl
[FE:041] OberlandOutpost_Minutemen.esl
[FE:042] RedRocketFort.esl
[FE:043] regretwg.esl
[FE:044] Reina_CroupMar2021.esl
[FE:045] Reina_Vault88-SS2.esl
[FE:046] RocketVil_V2.esl
[FE:047] Trinity Church-Abandoned nursery-SadMusic.esl
[FE:048] Visible Galaxy and Skystars.esl
[FE:049] HiPolyFacesCompanionPlugin.esl
[FE:04A] CanarySaveFileMonitor.esl
[FE:04B] DDLL.esl
[FE:04C] Earlier Pipboy.esl
[FE:04D] EasyLockpicking.esl
[FE:04E] Gatorclaw Revamp.esl
[FE:04F] Goodneighor Warehouses - No Trespass.esl
[FE:050] LegendaryDropBugfix.esl
[FE:051] LongerPowerLinesInf.esl
[FE:052] Skb_MachinegunsRebirth.esl
[FE:053] MeanMachineEyes.esl
[FE:054] NukaExplosiveFix.esl
[FE:055] CPDHP.esl
[FE:056] MGHP.esl
[FE:057] CastleSpectacleFerry.esl
[FE:058] ArcJetHelipad.esl
[FE:059] MedTekHelipad.esl
[FE:05A] JamaicaPlainPathing.esl
[FE:05B] VaultTecHQHelipad.esl
[FE:05C] Croup Manor isnt creepy.esl
[FE:05D] DisabletheCaravan.esl
[FE:05E] Skb-MinigunsRebirth.esl
[FE:05F] SelectRevolver.esl
[FE:060] CovenantHelp.esl
[FE:061] ProtectedGlowingSeaChildrenOfAtom.esl
[FE:062] Rusty Face Fix.esl
[FE:063] zzzBFG9000Tweaks.esl
[FE:064] ChineseStealthPatch.esl
[FE:065] TeslaCannonPatch.esl
[FE:066] SelectAssaultRifle.esl
[FE:067] HeavySelectShotgun.esl
[FE:068] CROSS_VertibirdFlightsuit.esl
[FE:069] SLOG BOG.esl
[FE:06A] Combat AutoSave.esl
[FE:06B] VTAW Assets.esl
[FE:06C] Clothes Pack Assets.esl
[FE:06D] OutfitShuffler.esl
[FE:06E] HN66-SiriusArmor.esp
[FE:06F] Vivid Fallout - All in One - Best Choice.esp
[FE:070] Lots More Facial Hair.esp
[FE:071] Lots More Male Hairstyles.esp
[FE:072] Lil More Hair - Beatnik and Beards.esp
[FE:073] PACE - Less Combat Chatter.esp
[FE:074] WhoIsTheGeneral.esp
[FE:075] Keep Radiants In Commonwealth.esp
[FE:076] IDEKsLogisticsStation2_SS2_Patch.esp
[FE:077] 10SPECIAL.esp
[FE:078] FO4HHS.esp
[FE:079] FemsheppingsPorts_LeahLilithAndKalilies_AWKCR_AE.esp
[FE:07A] 3dscopes-ccpack.esp
[FE:07B] CBBE.esp
[FE:07C] HiPolyFaces.esp
[FE:07D] HHFootsteps_extended.esp
[FE:07E] 512StandaloneHairColors.esp
[FE:07F] AzarPonytailHairstyles.esp
[FE:080] Actor Scale Remover.esp
[FE:081] LMBTOverlays.esp
[FE:082] LookingStranger.esp
[FE:083] LooksMenu.esp
[FE:084] Lots More Female Hairstyles.esp
[FE:085] MiscHairstyle.esp
[FE:086] MoreBeards.esp
[FE:087] MoreHairstyles4Female.esp
[FE:088] MoreHairstyles4Male.esp
[FE:089] VHCE.esp
[FE:08A] Motoko Hair.esp
[FE:08B] Natural2KFaceTexturesAllInOne.esp
[FE:08C] RutahTattooPack_FO4.esp
[FE:08D] [CSR]SS2_Nordhagen_Beach.esp
[FE:08E] [SS2] National Park Training Ground.esp
[FE:08F] Children_of_Somerville.esp
[FE:090] Cho1_NW_SS2_Patch.esp
[FE:091] Finch Farm by Karvoc.esp
[FE:092] JunkTown-FENCES2.esp
[FE:093] Lightweight-Vitomatic.esp
[FE:094] MS SS2 Unlock Vanilla Recruitable Vendors.esp
[FE:095] Murkwater Paise Atom.esp
[FE:096] MyCityPlans.esp
[FE:097] PROJECTCLARITY.esp
[FE:098] SimHomestead2.esp
[FE:099] SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[FE:09A] SS2 Junk Storage Capacity.esp
[FE:09B] SS2 XDI Perk Speech Checks.esp
[FE:09C] SS2_CityPlan_TheAlley Cabaret.esp
[FE:09D] SS2_XDI Patch.esp
[FE:09E] SS2AOP_VaultTecTools.esp
[FE:09F] SS2CoastalCottage-CSR.esp
[FE:0A0] SS2LightweightMarkIBeacon.esp
[FE:0A1] SS2Tweaks.esp
[FE:0A2] SS2WalledGardensAndMore.esp
[FE:0A3] SS2WhisperPowerPlots.esp
[FE:0A4] TaffingtonFishery.esp
[FE:0A5] The WARwicks Dock.esp
[FE:0A6] WestTek Add-On.esp
[FE:0A7] SS2_WestTek.esp
[FE:0A8] WTTO - Colour Targeting HUD.esp
[FE:0A9] 4estGimp - 7.62x25mm_Framework.esp
[FE:0AA] 4estGimp - AI Edits_Crippled_LMCC.esp
[FE:0AB] 4estGimp - LL_SMG Silver Shroud Fix.esp
[FE:0AC] 4estGimp - MG69_Patch.esp
[FE:0AD] 4estGimp_StandaloneWorkbenches_ECO_Patch.esp
[FE:0AE] ReceiversMuzzlesPruned.esp
[FE:0AF] 4estgimp AI Edits Reconciliation.esp
[FE:0B0] DiscreteFemaleSkeleton.esp
[FE:0B1] Skip DIMA memories.esp
[FE:0B2] [HN] Useful Weapons for Citizen.esp
[FE:0B3] Lightweight Lighting.esp
[FE:0B4] Q_NoRedText.esp
[FE:0B5] MedfordMemorialHelipad.esp
[FE:0B6] LKsDoctorAmari.esp
[FE:0B7] LKsIrma.esp
[FE:0B8] 4estGimp Edit - Raider Gangs Extended.esp
[FE:0B9] StoryWealth-SS2-DEP-Patch.esp
[FE:0BA] GKSinjinRaiders.esp
[FE:0BB] Test.esp
[FE:0BC] SS2_NobodysLeaders2.esp
[FE:0BD] SS2_NobodysLeaders2_NukaWorld.esp
[FE:0BE] SS2_NobodysLeaders2_Automatron.esp
[FE:0BF] SS2_NobodysLeaders2_VaultTecWorkshop.esp
[FE:0C0] EssentialSlogNPCs.esp
[FE:0C1] 3dscopes-wattz.esp
[FE:0C2] SS2Extended_OutfitInjectionPatch.esp
[FE:0C3] SRO - Syringer Overhaul.esp
[FE:0C4] 3dscopes-servicerifle.esp
[FE:0C5] OARPVCustomFollowers.esp
[FE:0C6] Luxor's Vertibirds 4k.esp
[FE:0C7] GKAster.100463E.esp
[FE:0C8] GKGlory.esp
[FE:0C9] GKIsabel.esp
[FE:0CA] GKKasumi.esp
[FE:0CB] GKMagnolia.esp
[FE:0CC] AffinityGainDouble.esp
[FE:0CD] Better_Notes.esp
[FE:0CE] AB-UFO4P-BetterNotes-Patch.esp
[FE:0CF] BetterSettlersCleanFacePack.esp
[FE:0D0] BetterSettlersNoLollygagging.esp
[FE:0D1] BetterSettlerCutsFemale.esp
[FE:0D2] BetterSettlerCutsMale.esp
[FE:0D3] BetterSettlersCCAPack2.0.esp
[FE:0D4] FPVertibird.esp
[FE:0D5] PRP-SS2-Fixes-Ch2.esp
[FE:0D6] G11.esp
[FE:0D7] HeatherNewLook.esp
[FE:0D8] AtomsGloryThreadsPatch_CoAOverhaul.esp
[FE:0D9] Taffington Boathouse - No Player Comments.esp
[FE:0DA] SS2Addon_MS_BareEssentials.esp
[FE:0DB] Nuka Ants In The Commonwealth.esp
[FE:0DC] NukaWorldRebalanced.esp
[FE:0DD] Overboss-PA-NoChain.esp
[FE:0DE] WTG - KRIC Patch.esp
[FE:0DF] Molerat_Disease_Immunity_PA_Hazmat.esp
[FE:0E0] XDI ServiceCost.esp
[FE:0E1] AGNISNikaCola01-XDI patch.esp
[FE:0E2] CF_AtomicWarlord_CBBE.esp
[FE:0E3] OH_Kellogg.esp
[FE:0E4] LKsCurieFrench.esp
[FE:0E5] DCRE.esp
[FE:0E6] Raze My Settlement.esp
[FE:0E7] BobbleGirl.esp
[FE:0E8] BetterGenerators.esp
[FE:0E9] LKsCait- RedGlamour..esp
[FE:0EA] CountryCrossing.esp
[FE:0EB] ConstructionLight_Medium_Shadows_Wireless.esp
[FE:0EC] CGOsoundsplugin.esp
[FE:0ED] Easier Kill XP.esp
[FE:0EE] ImTalkingToYou.esp
[FE:0EF] ECO_LegendaryModificationEnhanced.esp
[FE:0F0] LKsPiperBlackHair.esp
[FE:0F1] LUXORs Roads 4k.esp
[FE:0F2] LKsMagnoliaAgentX..esp
[FE:0F3] LOST Audio Tweaks.esp
[FE:0F4] Mega Reggae(1).esp
[FE:0F5] NPC Accuracy Revised.esp
[FE:0F6] SkipHSH1_6.esp
[FE:0F7] NWRebal-UFO4P.esp
[FE:0F8] NWRebal-ECO.esp
[FE:0F9] SF OldLongfellow.esp
[FE:0FA] NukaWorldReborn_PACE.esp
[FE:0FB] KitCompanionPerkNoFall.esp
[FE:0FC] KitCompanion_PACE.esp
[FE:0FD] TeleportThuggyverseCompanions.esp
[FE:0FE] ModdableRobotSettlers.esp
[FE:0FF] SS2_RobotMod.esp
[FE:100] AEWS_NukaWorldPatch.esp
[FE:101] EqualArmor.esp
[FE:102] MrHandyWeapons.esp
[FE:103] AutomatronUnlocked.esp
[FE:104] RaiderPerksFromKillingLeaders.esp
[FE:105] Wetness Shader Fix.esp
[FE:106] RunDeaconRun.esp
[FE:107] NoMoreRadsInScenes.esp
[FE:108] CK-Fallout 76 style Chinese stealth suit.esp
[FE:109] ECO_AutoOmodStripper.esp
[FE:10A] FPV_Armored.esp
[FE:10B] FPVRings.esp
[FE:10C] PAVertibirdDockFix.esp
[FE:10D] PAVertibirdNoFSTFix.esp
[FE:10E] FPV_CPDHP_Patch.esp
[FE:10F] FPV_MGHP_Patch.esp
[FE:110] whisperExtraPieces.esp
[FE:111] PR_Automatron.esp
[FE:112] Natural Camouflage.esp
[FE:113] ECO_MythicLegendaryModifications.esp
[FE:114] Penetration Framework.esp
[FE:115] ECO_PenetrationFramework.esp
[FE:116] 4estGimp_FusionGun_InstituteLaserGun_Peer.esp
[FE:117] Sjorgen_vanilla_mods.esp
[FE:118] 4estGimp_Sjogren_Expanded.esp
[FE:119] 4estGimp_SjogrenShorty_DoubleBarrel_Peer.esp
[FE:11A] WD_BFG_ANIMATIONS.esp
[FE:11B] GreaseRatGarbs_RaiderPatch.esp
[FE:11C] 3dscopes-bullpupbozar.esp
[FE:11D] 3dscopes-fnfal.esp
[FE:11E] RAO - OWR patch.esp
[FE:11F] TMaH Atlantic Office fix.esp
[FE:120] 3dscopes-g3family.esp
[FE:121] 3dscopes-leeenfield.esp
[FE:122] 3dscopes-gyrojet.esp
[FE:123] 3dscopes-huntingrevolver.esp
[FE:124] 3dscopes-laer.esp
[FE:125] LAER Automatron Weapons.esp
[FE:126] ECO_WeaponIntegration.esp
[FE:127] F4NVServiceRifleRedux_Patch_Uniques.esp
[FE:128] F4NVServiceRifleReduxAmmoPatch.esp
[FE:129] F4NVServiceRifleRedux_Patch_Survivalist127mm.esp
[FE:12A] Rifles Rebirth - 12.7mm Ammo Patch.esp
[FE:12B] 4estGimp_CombatRifleReplacer_F4NVServiceRifleRedux.esp
[FE:12C] W.A.T.MinutemenInstituteWeaponsPulseCarbine.esp
[FE:12D] ECO_WeaponIntegration_CIS.esp
[FE:12E] VtawWardrobe8 - HHSSound Patch.esp
[FE:12F] DX Commonwealth Mini Dresses.esp
[FE:130] DX_Atom_Girl_Outfit.esp
[FE:131] DX Chem I Care Outfit.esp
[FE:132] CROSS_CoA.esp
[FE:133] CROSS_InstituteExpeditionarySuit.esp
[FE:134] CROSS_CourserStrigidae.esp
[FE:135] TheKite_HCD_SynthUniform_Replacer.esp
[FE:136] Dickys Pinup Outfit.esp
[FE:137] Deathclaw Hunter Armor Nuka World.esp
[FE:138] GITS_CBBE_suit03.esp
[FE:139] GITS_CBBE_suit03_MLA.esp
[FE:13A] DX Courser X-92 Power Suit.esp
[FE:13B] [CSR]SS2_Starlight_Wasteland_Theatre.esp
[FE:13C] DX Courser X-92 Reduced Perks Patch.esp
[FE:13D] PRP.esp
[FE:13E] Thuggysmurf_Optimization.esp
[FE:13F] AA FusionCityRising_PACE.esp
[FE:140] PRP-SS2-Fixes.esp
[FE:141] PRP-SS2.esp
[FE:142] 4estGimp - FusionGunSentinalSitePrevis.esp
[FE:143] WorkshopFramework_ScriptOverride.esp
[FE:144] ECO_INNRoverride.esp
[FE:145] 4estGimp - LAER_INNR_ini_CS1.9.esp
[FE:146] WestonWaterLOD.esp
[FE:147] M8rDisablePipboyEffects.esp
[FE:148] FOLODIP - Far Harbor.esp
[FE:149] FOLODIP - New LODs.esp
[FE:14A] FOLODIP - NukaWorld.esp
[FE:14B] FOLODIP - Railroad.esp
[FE:14C] FOLODIP - Roads.esp
[FE:14D] FOLODIP - Shacks.esp
[FE:14E] FOLODIP - Sidewalks.esp
[FE:14F] FOLODIP - Signs.esp
[FE:150] FO4LODgen (Far Object Improvement Project + FO4 HD Overhaul).esp
[FE:151] Ion's CS ACTI_ALCH_AMMO_BOOK_CMPO_COBJ_KEYM_LVLI_MESG_NOTE_QUST.esp
[FE:152] Ion's CS ARMO_INNR_WEAP.esp
[FE:153] Ion's CS ECZN_NPC_.esp
[FE:154] Ion's CS MISC.esp
