[00]     Fallout4.esm
[FE:01E] ArmytommyGun.esp
[FE:01F] Bishop Helmet.esp
[FE:020] BOCW_Stone_Siege.esp
[FE:021] ArmA 3 Crisis Troop Equipment.esp
[FE:022] BenelliB76.esp
[FE:023] S&W_pack.esp
[FE:024] COD IW Cpt Price.esp
[FE:025] COD IW Ghost MW2.esp
[FE:026] CBBE.esp
[FE:027] WattzNightVision.esp
[FE:028] CombatWeaponParts.esp
[FE:029] BattleRifle.esp
[FE:02A] Crecy.esp
[FE:02B] YogCrowbar.esp
[FE:02C] CryolatorReworked.esp
[FE:02D] Defense Gun - Unofficial Update.esp
[FE:02E] R91M.esp
[FE:02F] M14.esp
[FE:030] MP153.esp
[FE:031] Ducal Guard Service Revolver.esp
[FE:032] Dank_XM2010.esp
[FE:033] ArmA 3 Gatekeep Headgear.esp
[FE:034] GaussRifleMk2.esp
[FE:035] tumbajamba Advanced Engineering.esp
[FE:036] GaussRifleMk2 - tAE - AWKCR.esp
[FE:037] EV_CPA10_LL.esp
[FE:038] HavenTrooper.esp
[FE:039] YogHarleyBat.esp
[FE:03A] HeavySelectShotgun.esp
[FE:03B] Holy Hand Grenade Standalone.esp
[FE:03C] HudsonH9.esp
[FE:03D] JUMod_Outfit_JUHelmets.esp
[FE:03E] LegendaryAccuracy.esp
[FE:03F] FOLON_Lewis.esp
[FE:040] M2216.esp
[FE:041] M2216 - AWKCR Compatibility.esp
[FE:042] GatlingRifle.esp
[FE:043] GatlingRifle-NoIdiotSavant.esp
[FE:044] m82a.esp
[FE:045] M9.esp
[FE:046] MAIBATSUMeleeWeapons.esp
[FE:047] SALVO and ROZE .esp
[FE:048] ArmA 3 Ops-Core ODG Hybrid.esp
[FE:049] Parang Machete.esp
[FE:04A] PlasmaSword.esp
[FE:04B] RangerSequoiaCraft.esp
[FE:04C] Penetration Framework.esp
[FE:04D] shotgun ballistics.esp
[FE:04E] Regent.esp
[FE:04F] HammerAxe.esp
[FE:050] Scottish Claymore.esp
[FE:051] 3dscopes-defensegun.esp
[FE:052] 3dscopes-lk05.esp
[FE:053] 3dscopes-m9.esp
[FE:054] 3dscopes-pack1.esp
[FE:055] 3dscopes-usp.esp
[FE:056] 3dscopes-vektor.esp
[FE:057] 3dscopes-xm73.esp
[FE:058] 3dscopes-replacer-R91M.esp
[FE:059] 3dscopes-replacer-ak2047.esp
[FE:05A] 3dscopes-replacer-g67.esp
[FE:05B] 3dscopes-replacer-m14.esp
[FE:05C] 3dscopes-replacer-m2216.esp
[FE:05D] 3dscopes-replacer-vektor.esp
[FE:05E] 3dscopes-replacer-xm73.esp
[FE:05F] Fasthelmet.esp
[FE:060] TacticalHuman.esp
[FE:061] Throwing Knife.esp
[FE:062] Type_81_Rifle.esp
[FE:063] WWII - USSR Coat Uniform - v1.0.esp
[FE:064] Wasteland_Hats_Chemstation.esp
[FE:065] WBO-Automatron.esp
[FE:066] Shotgunparts.esp
