[00]     Fallout4.esm
[A3]     More Where That Came From - Classic.esp
[A4]     More Where That Came From Diamond City.esp
[A5]     KSHairdos_oel.esp
[A6]     MGSOutfit.esp
[A7]     Police Romper.esp
[A8]     PA-Quick Animations.esp
[A9]     3dscopes-replacer.esp
[AA]     Extended weapon mods.esp
[AB]     NewCalibers_extendedWeaponMods.esp
[AC]     NewCalibers_LeverActionReload.esp
[AD]     3dscopes-wmsr.esp
[AE]     Slave&ModelPinup.esp
[AF]     MGSV_SniperWolf.esp
[B0]     SuitDreams(1.Very Light).esp
[B1]     SuitDreams(2. Light).esp
[B2]     SuitDreams(3.Average).esp
[B3]     SuitDreams(4.Heavy).esp
[B4]     SuitDreams(5.Very Heavy).esp
[B5]     TrueStormsFO4-EarlierSunsets.esp
[B6]     TrueStormsFO4-EarlierSunsetsFH.esp
[B7]     TrueStormsFO4-FarHarborExtraRads.esp
[B8]     TrueStormsFO4-GlowingSeaExtraRads.esp
[B9]     TrueGrass.esp
[BA]     PD_VisualReload.esp
[BB]     WastelandFashionAccessories.esp
[BC]     WastelandFashion.esp
[BD]     AnS Wearable Backpacks and Pouches - Ballistic Weave.esp
[BE]     WAYN_CompanionTracking_Automatron.esp
[BF]     WAYN_CompanionTracking.esp
[C0]     ImmersiveLoversEmbraceRemastered.esp
[C1]     ImmersiveLoversEmbraceMagnolia.esp
[C2]     PoseIt.esp
[C3]     Rufgt's Animations.esp
[C4]     TheKite_VTS.esp
[C5]     VermillionFrost.esp
[C6]     CraftableAmmo.esp
[C7]     CraftableAmmo_plus.esp
[C8]     StartMeUp.esp
[C9]     EnhancedLightsandFX.esp
[CA]     Pip-Boy Flashlight.esp
[CB]     Bashed Patch, 0.esp
[FE:000] CAPA.esl
[FE:001] LOST - AWKCR VIS-G Lite.esp
[FE:002] LOST Eli Compendium Patch.esp
[FE:003] Kedr.esp
[FE:004] Modern Weapon Replacer - Combined Arms - ASVAL - Handmade Rifles.esp
[FE:005] Modern Weapon Replacer - Combined Arms - AUG - Pipe Guns.esp
[FE:006] Modern Weapon Replacer - Combined Arms - AKM - Handmade Rifles.esp
[FE:007] Modern Weapon Replacer - Combined Arms - AKM - Pipe Guns.esp
[FE:008] Modern Weapon Replacer - Combined Arms - SG550 - Laser Guns.esp
[FE:009] Modern Weapon Replacer - Combined Arms - AUG - Laser Guns.esp
[FE:00A] Modern Weapon Replacer - Combined Arms - G36 - Laser Guns.esp
[FE:00B] Modern Weapon Replacer - Combined Arms - Barret M82A1 - Hunting Rifles.esp
[FE:00C] Modern Weapon Replacer - Combined Arms - G36 - Combat Rifles.esp
[FE:00D] Modern Weapon Replacer - Combined Arms - SG550 - Combat Rifles.esp
[FE:00E] Modern Weapon Replacer - Combined Arms - SPAS-12 - Combat Shotguns.esp
[FE:00F] Modern Weapon Replacer - Combined Arms - M249 - Assault Rifles.esp
[FE:010] Modern Weapon Replacer - Combined Arms - PL-15 Lebedev - 10mm Pistols.esp
[FE:011] Modern Weapon Replacer - Combined Arms - M1911 - Pipe Revolvers.esp
[FE:012] Modern Weapon Replacer - Combined Arms - M9A1 - 10mm Pistols.esp
[FE:013] Modern Weapon Replacer - Combined Arms - SV-98 - Pipe Bolt Action.esp
[FE:014] Modern Weapon Replacer - Combined Arms - G36 - Radium Rifles.esp
[FE:015] Modern Weapon Replacer - Combined Arms - SG550 - Radium Rifles.esp
[FE:016] Modern Weapon Replacer - Combined Arms - AUG - Institute Guns.esp
[FE:017] Modern Weapon Replacer - Combined Arms - G36 - Plasma Guns.esp
[FE:018] Modern Weapon Replacer - Combined Arms - SG550 - Plasma Guns.esp
[FE:019] Modern Weapon Replacer - Combined Arms - AUG - Submachine Guns.esp
[FE:01A] Modern Weapon Replacer - Combined Arms - M9A1 - Deliverer.esp
[FE:01B] Modern Weapon Replacer - Combined Arms - Barret M82A1 - Lever Action Rifles.esp
[FE:01C] Modern Weapon Replacer - Combined Arms - SV-98 - Lever Action Rifles.esp
[FE:01D] Modern Weapon Replacer - Combined Arms - PL-15 Lebedev - Deliverer.esp
[FE:01E] Modern Weapon Replacer - Combined Arms - SPAS-12 - Double Barrel Shotguns.esp
[FE:01F] Modern Weapon Replacer - Benelli M3 Super 90 - Double Barrel Shotguns.esp
[FE:020] Modern Weapon Replacer - Fusillade Grenade Launcher - Missile Launchers.esp
[FE:021] Modern Weapon Replacer - Projectile Rocket Launcher - Missile Launchers.esp
[FE:022] Modern Weapon Replacer - Cazador Missile Launcher - Missile Launchers.esp
[FE:023] Modern Weapon Replacer - Combined Arms - Desert Eagle - .44 Revolvers.esp
[FE:024] Modern Weapon Replacer - Combined Arms - SV-98 - Hunting Rifles.esp
[FE:025] Modern Weapon Replacer - IF-88 - Double Barrel Shotguns.esp
[FE:026] Modern Weapon Replacer - WH-Mk.19 Shrike - Miniguns.esp
[FE:027] Modern Weapon Replacer - Personal Minigun - Miniguns.esp
[FE:028] TEC9.esp
[FE:029] TheKite_Railroad_Handmaiden.esp
[FE:02A] LOST Handmaiden Patch.esp
[FE:02B] LOST Homemaker Patch.esp
[FE:02C] LOST True Storms Patch.esp
[FE:02D] LOST Visible Companion Affinity Patch.esp
[FE:02E] LOST Visible Weapons Patch.esp
[FE:02F] LOST WestTek Optics Patch.esp
[FE:030] LOST Raider Overhaul Patch.esp
[FE:031] LOST Melody Service Patch.esp
[FE:032] LOST DECAY Patch.esp
[FE:033] LOST Backpacks and Pouches Patch.esp
[FE:034] LOST Courser X92 Patch.esp
[FE:035] LOST Better Companions Patch.esp
[FE:036] LOST Mercenary Pack Patch.esp
[FE:037] LOST WATM Patch.esp
[FE:038] LOST DOOM Merged Patch.esp
[FE:039] LOST Chinese Sealth Patch.esp
[FE:03A] LOST Holstered Weapons Patch.esp
[FE:03B] movements.esp
[FE:03C] Modern Weapon Replacer - FN P90 - Pipe Guns.esp
[FE:03D] Modern Weapon Replacer - Sig Sauer MPX - Pipe Guns.esp
[FE:03E] Modern Weapon Replacer - MP5 Complex - Pipe Guns.esp
[FE:03F] Energy Weapon Replacer - Rheinmetall EG-7 Energiegewehr - Laser Guns.esp
[FE:040] Energy Weapon Replacer - Rheinmetall EG-7 Energiegewehr - Institute Guns.esp
[FE:041] Energy Weapon Replacer - AER15 - Institute Guns.esp
[FE:042] Energy Weapon Replacer - Rheinmetall EG-7 Energiegewehr - Plasma Guns.esp
[FE:043] Modern Weapon Replacer - MWM4 M4A1 - Combat Rifles.esp
[FE:044] Modern Weapon Replacer - SREP Redux - Combat Rifles.esp
[FE:045] Modern Weapon Replacer - GIAT FAMAS - Combat Rifles.esp
[FE:046] Modern Weapon Replacer - SREP Redux - Assault Rifles.esp
[FE:047] Modern Weapon Replacer - GIAT FAMAS - Assault Rifles.esp
[FE:048] Modern Weapon Replacer - HS Produkt VHS-2 - Combat Rifles.esp
[FE:049] Modern Weapon Replacer - Steyr AUG A3 - Assault Rifles.esp
[FE:04A] Modern Weapon Replacer - HS Produkt VHS-2 - Assault Rifles.esp
[FE:04B] Modern Weapon Replacer - Ak5C - Assault Rifles.esp
[FE:04C] Modern Weapon Replacer - Ak5C - Plasma Guns.esp
[FE:04D] Modern Weapon Replacer - FN P90 - Radium Rifles.esp
[FE:04E] Modern Weapon Replacer - G36 Complex - Radium Rifles.esp
[FE:04F] Modern Weapon Replacer - G36 Complex - Plasma Guns.esp
[FE:050] Energy Weapon Replacer - Accelerator - Plasma Guns.esp
[FE:051] Modern Weapon Replacer - McMillan CS5 - Hunting Rifles.esp
[FE:052] Energy Weapon Replacer - Rheinmetall EG-7 Energiegewehr - Laser Muskets.esp
[FE:053] Energy Weapon Replacer - Wattz Laser Gun - Laser Guns.esp
[FE:054] Energy Weapon Replacer - Wattz Laser Gun - Laser Muskets.esp
[FE:055] Modern Weapon Replacer - AKM Complex - Handmade Rifles.esp
[FE:056] Modern Weapon Replacer - AKM Complex - Combat Rifles.esp
[FE:057] Modern Weapon Replacer - AKM Complex - Assault Rifles.esp
[FE:058] Modern Weapon Replacer - AK74M - Assault Rifles.esp
[FE:059] Modern Weapon Replacer - GIAT FAMAS - Submachine Guns.esp
[FE:05A] Modern Weapon Replacer - FN P90 - Submachine Guns.esp
[FE:05B] Modern Weapon Replacer - Sig Sauer MPX - Submachine Guns.esp
[FE:05C] Modern Weapon Replacer - MP5 Complex - Pipe Bolt Action.esp
[FE:05D] Modern Weapon Replacer - MP5 Complex - Submachine Guns.esp
[FE:05E] Modern Weapon Replacer - UMP - Submachine Guns.esp
[FE:05F] Modern Weapon Replacer - AnotherOne PP-91 Kedr - Submachine Guns.esp
[FE:060] Modern Weapon Replacer - TEC-9 - Pipe Revolvers.esp
[FE:061] Modern Weapon Replacer - AnotherOne TEC-9 - Pipe Revolvers.esp
[FE:062] Modern Weapon Replacer - AnotherOne TEC-9 - Pipe Bolt Action.esp
[FE:063] Modern Weapon Replacer - Walther P99 - 10mm Pistols.esp
[FE:064] Modern Weapon Replacer - Glock 19x FX0x01 - 10mm Pistols.esp
[FE:065] Modern Weapon Replacer - Sig Sauer P220 - 10mm Pistols.esp
[FE:066] Modern Weapon Replacer - Beretta M9FS - 10mm Pistols.esp
[FE:067] Modern Weapon Replacer - Glock 19x Ardent117 - 10mm Pistols.esp
[FE:068] Modern Weapon Replacer - FN FAL DOOMBASED - Combat Rifles.esp
[FE:069] Modern Weapon Replacer - Service Rifle Deadpool2099 - Combat Rifles.esp
[FE:06A] Modern Weapon Replacer - Bullpup Bozar - Combat Rifles.esp
[FE:06B] Modern Weapon Replacer - Mossberg 500 - Combat Shotguns.esp
[FE:06C] Modern Weapon Replacer - Fostech Origin 12 - Combat Shotguns.esp
[FE:06D] Modern Weapon Replacer - Glock 19x FX0x01 - Gamma Guns.esp
[FE:06E] Modern Weapon Replacer - Glock 19x Ardent117 - Gamma Guns.esp
[FE:06F] Modern Weapon Replacer - HK Mark 23 SOCOM - 10mm Pistols.esp
[FE:070] Modern Weapon Replacer - Hunting Shotgun - Combat Shotguns.esp
[FE:071] Modern Weapon Replacer - Hunting Shotgun - Double Barrel Shotguns.esp
[FE:072] Modern Weapon Replacer - MP7 - Pipe Bolt Action.esp
[FE:073] Modern Weapon Replacer - MP7 - Submachine Guns.esp
[FE:074] Modern Weapon Replacer - MTs-255 - Pipe Revolvers.esp
[FE:075] Modern Weapon Replacer - MTs-255 - Pipe Bolt Action.esp
[FE:076] Modern Weapon Replacer - McMillan CS5 - Lever Action Rifles.esp
[FE:077] Modern Weapon Replacer - PL-14 Lebedev - 10mm Pistols.esp
[FE:078] Modern Weapon Replacer - Springfield Armory M1A - Hunting Rifles.esp
[FE:079] Modern Weapon Replacer - Springfield Armory M1A - Lever Action Rifles.esp
[FE:07A] Modern Weapon Replacer - Super Mutant Leveled List Override - Melee Weapons.esp
[FE:07B] Modern Weapon Replacer - Rsh-12 DMagnus - .44 Revolvers.esp
[FE:07C] Modern Weapon Replacer - MP-412 - .44 Revolvers.esp
[FE:07D] LOST See Through Scopes REPLACER Patch.esp
[FE:07E] LOST Widow Shotgun Patch.esp
[FE:07F] LOST LString Bow Patch.esp
[FE:080] LOST CAPA Patch.esp
[FE:081] LOST Tribal PA Patch.esp
[FE:082] LOST Black Widow Armor Patch.esp
[FE:083] LOST Melody Chinese Patch.esp
[FE:084] LOST StartMeUp Patch.esp
