[00]     Fallout4.esm
[FE:002] Petal_Gasmask.esl
[FE:003] ImmersiveDogmeat.esl
[FE:004] ClassicUnarmedPack.esl
[FE:005] LIF.esl
[FE:006] Munitions - An Ammo Expansion.esl
[FE:007] Munitions - Vanilla Ammo Addon.esl
[FE:008] FastTravelAIDetectionFix.esl
[FE:009] Skb-MinigunsRebirth.esl
[FE:00A] ClassicSuperSledge.esl
[FE:00B] RedShiftPowerArmor.esl
[FE:00C] CWPointLookoutFO4Patch.esl
[FE:00D] OCsUniversityPoint.esp
[FE:00E] Dank_ArmorOverrides.esp
[FE:00F] ArmorClothingOverhaul.esp
[FE:010] CCOCheekyCasualsReplacer.esp
[FE:011] ClassicRadiationPoisoning2.esp
[FE:012] GatlingLaserAmmoFix.esp
[FE:013] TeslaModsFix.esp
[FE:014] LegendaryFramework.esp
[FE:015] Dank_LEO.esp
[FE:016] Dank_ECO.esp
[FE:017] WBWanamingos.esp
[FE:018] HellstormMissileLauncher.esp
[FE:019] CROSS_BrotherhoodRecon.esp
[FE:01A] CROSS_InstituteExpeditionarySuit.esp
[FE:01B] CROSS_CourserStrigidae.esp
[FE:01C] Dank_ECO-INNR.esp
[FE:01D] Dank_ECO_DLCCoast.esp
[FE:01E] Dank_ECO_DLCNukaWorld.esp
[FE:01F] Dank_ECO_DLCRobot.esp
[FE:020] ChineseRemnants_ChineseAssaultRifle.esp
[FE:021] ChineseRemnants_RedShiftArmor.esp
[FE:022] UsefulCrank.esp
[FE:023] Dank_LEO_DLCNukaWorld.esp
[FE:024] Dank_ECO-LEO.esp
[FE:025] Dank_LEO-Automatron.esp
[FE:026] Dank_LEO_DLCCoast.esp
[FE:027] Dank_ArmorOverrides_DLCCoast.esp
[FE:028] Dank_ArmorOverrides_DLCNukaWorld.esp
[FE:029] Dank_ArmorOverrides_DLCRobot.esp
[FE:02A] Dank_INNRoverride.esp
[FE:02B] 00-CyberBreathingMask.esp
[FE:02C] WBWendigos.esp
[FE:02D] Flicker Fixer.esp
[FE:02E] FlickerFixer-eXofied.esp
[FE:02F] Pumpkin Grenades.esp
