[00]     Fallout4.esm
[9B]     Pip-Boy Flashlight.esp
[9C]     NAC-FH.esp
[9D]     NAC-NW.esp
[9E]     StartMeUp.esp
[FE:000] AAFThemes.esl
[FE:001] Bememoth Separated Cart.esl
[FE:002] BodyTalk3-RaiderNormalsFix.esl
[FE:003] PPF.esm
[FE:004] GulperCompanionChump.esl
[FE:005] HiPolyFacesCompanionPlugin.esl
[FE:006] CanarySaveFileMonitor.esl
[FE:007] YaoGuaiCompanionKatyushka.esl
[FE:008] WG City Plans Pack ESL.esl
[FE:009] CWGaussRifle.esl
[FE:00A] ClassicUnarmedPack.esl
[FE:00B] ClassicMeleePack.esl
[FE:00C] INVB_WastelandStory.esp
[FE:00D] SS2_NobodysLeaders2.esp
[FE:00E] Zaz Particle Effects.esp
[FE:00F] Faster Stations.esp
[FE:010] CROSS_MojaveManhunter.esp
[FE:011] PRP-SS2-Fixes-Ch2.esp
[FE:012] ImTalkingToYou.esp
[FE:013] FO4HHS.esp
[FE:014] SS2_NobodysLeaders2_Automatron.esp
[FE:015] Raze My Settlement.esp
[FE:016] SS2_NobodysLeaders2_NukaWorld.esp
[FE:017] SS2_NobodysLeaders2_VaultTecWorkshop.esp
[FE:018] SS2 XDI Perk Speech Checks.esp
[FE:019] SS2AOP_VaultTecTools.esp
[FE:01A] SS2_XDI Patch.esp
[FE:01B] M8rDisablePipboyEffects.esp
[FE:01C] PRP.esp
[FE:01D] Thuggysmurf_Optimization.esp
[FE:01E] Sinstitute_Teleport.esp
[FE:01F] PRP-SS2-Fixes.esp
[FE:020] PRP-SS2.esp
[FE:021] PRP-Vault120.esp
[FE:022] AlootHomePlate.esp
