[00]     Fallout4.esm
[FE:008] cceejfo4002-nuka.esl
[FE:009] ccsbjfo4001-solarflare.esl
[FE:00A] ccqdrfo4001_powerarmorai.esl
[FE:00B] ccbgsfo4115-x02.esl
[FE:00C] ccrzrfo4002-disintegrate.esl
[FE:00D] ccbgsfo4035-pint.esl
[FE:00E] ccbgsfo4047-qthund.esl
[FE:00F] ccfrsfo4003-cr75l.esl
[FE:010] ccsbjfo4002_manwellrifle.esl
[FE:011] ccbgsfo4046-tescan.esl
[FE:012] ccgcafo4025-pagunmm.esl
[FE:013] IDEKsLogisticsStation2.esl
[FE:014] CanarySaveFileMonitor.esl
[FE:015] ConfigurableHotkeys.esl
[FE:016] DDLL.esl
[FE:017] EasyLockpicking.esl
[FE:018] IceStormsHair.esl
[FE:019] CROSS_VertibirdFlightsuit.esl
[FE:01A] PPF.esm
[FE:01B] Bunker Hill Mega City.esl
[FE:01C] BunkerHillSkymall.esl
[FE:01D] Cafe88JamaicaPlains.esl
[FE:01E] Castle Restoration Project 1.1.esl
[FE:01F] Cho1_Vault88_Metro_Plan.esl
[FE:020] GavMan_Zimonja_Cityplan.esl
[FE:021] CC2_CoastalCottageVacationCityPlan.esl
[FE:022] CC2_CoastalNukaCade_Ch2.esl
[FE:023] coastalcottageWG.esl
[FE:024] GavMan_CovenantSep21_CityPlan.esl
[FE:025] FortifiedCroupManorHub.esl
[FE:026] CroupManorChemlab.esl
[FE:027] EchoLakeRestoration.esl
[FE:028] GavMan_Egret_CityPlan.esl
[FE:029] GavMan_Finch_Feb22_CityPlan.esl
[FE:02A] Finch Farm Arms Fair.esl
[FE:02B] Gavman_JamaicaAPR21_Cityplan.esl
[FE:02C] JamaicaplainMinutemenBase.esl
[FE:02D] CSC_NeonFlats_Base.esl
[FE:02E] Murkburgers.esl
[FE:02F] Murwater Observatory.esl
[FE:030] regretwg.esl
[FE:031] Reina_CroupMar2021.esl
[FE:032] Reina_Vault88-SS2.esl
[FE:033] sanctuaryWG.esl
[FE:034] CroumanVil_V2.esl
[FE:035] Echo Lake Lumber - EchoVil.esl
[FE:036] Kingsport Lighthouse - KingsVil.esl
[FE:037] Murkwater Construction Site - DozerVil.esl
[FE:038] Summervil.esl
[FE:039] Tenpines Bluff - PinesVil.esl
[FE:03A] CSC_CharlestonCondo_Bar.esl
[FE:03B] CSC_NoirPenthouse_Base.esl
[FE:03C] CSC_NuCafeOlaOutpost.esl
[FE:03D] CSC_ShroudManor_Base.esl
[FE:03E] SLOG BOG.esl
[FE:03F] SpectacleIslandWG.esl
[FE:040] ZJ - TenpinesInn.esl
[FE:041] ZJ PerfPlan - Abernathy.esl
[FE:042] ZJ PerfPlan - RedRocket.esl
[FE:043] ZJ PerfPlan - Sanctuary.esl
[FE:044] ZJ PerfPlan - Sunshine.esl
[FE:045] ZJ PerfPlan - Taffington.esl
[FE:046] ZJ PerfPlan - Tenpinesv2.esl
[FE:047] ZJ PerfPlan - Zimonja.esl
[FE:048] ZJ-Starlight-PerfPlan.esl
[FE:049] MM-Castle-HQ-By-Tarkkh-V2.6.esl
[FE:04A] GavMan_Vault88_CityPlan.esl
[FE:04B] HiPolyFacesCompanionPlugin.esl
[FE:04C] Mors Shortcut to Curie.esl
[FE:04D] Earlier Pipboy.esl
[FE:04E] RedRocketJunkDepot.esl
[FE:04F] RedRocket Happycity 1.esl
[FE:050] RedRocketFoundry.esl
[FE:051] GavMan_NordhagenApr22_CityPlan.esl
[FE:052] NukaExplosiveFix.esl
[FE:053] RocketVil_V2.esl
[FE:054] SilverSidearmLegend.esl
[FE:055] Trinity Church-Abandoned nursery-SadMusic.esl
[FE:056] LongerPowerLinesInf.esl
[FE:057] KezzDaddy Dalton_Church_City_Plan.esl
[FE:058] StarlightHive.esl
[FE:059] ChineseStealthPatch.esl
[FE:05A] TeslaCannonPatch.esl
[FE:05B] Cho1_CPC_April_2022_Port_Dalton.esl
[FE:05C] Warwick Correctional Facility.esl
[FE:05D] DaltonGardens.esl
[FE:05E] Starlight The ron tower.nocc.esl
[FE:05F] StandaloneWorkbenches.esl
[FE:060] NeonFlatsCompleteNavmeshFix.esl
[FE:061] Skb_MachinegunsRebirth.esl
[FE:062] BulldogRevolver.esl
[FE:063] TeslaHeavyGun.esl
[FE:064] UltracitePA.esl
[FE:065] HandmadeAntiMaterielRifle.esl
[FE:066] JamaicaPlainPathing.esl
[FE:067] NoirPenthouseNavmeshFix.esl
[FE:068] Goodneighor Warehouses - No Trespass.esl
[FE:069] WG City Plans Pack ESL.esl
[FE:06A] MeanMachineEyes.esl
[FE:06B] Skb-MinigunsRebirth.esl
[FE:06C] T65PA.esl
[FE:06D] SelectAssaultRifle.esl
[FE:06E] SS2WorkshopHUDOverride.esl
[FE:06F] GunGS.esl
[FE:070] GunGSSideAiming.esl
[FE:071] HoloGlow100.esl
[FE:072] CovenantHelp.esl
[FE:073] Visible Galaxy and Skystars.esl
[FE:074] CoAPowerArmor.esp
[FE:075] EnclavePack.esl
[FE:076] HellcatPA.esl
[FE:077] CW32Pistol.esl
[FE:078] BerettaM9FS.esl
[FE:079] SW1905.esl
[FE:07A] CW10mmPistol.esl
[FE:07B] SelectRevolver.esl
[FE:07C] MGHP.esl
[FE:07D] CPDHP.esl
[FE:07E] FixRobotVisualEffects.esl
[FE:07F] ColterFix.esp
[FE:080] Protectron HD 4K.esp
[FE:081] LooksMenu.esp
[FE:082] 10SPECIAL.esp
[FE:083] CBBE.esp
[FE:084] HiPolyFaces.esp
[FE:085] 512StandaloneHairColors.esp
[FE:086] AzarPonytailHairstyles.esp
[FE:087] Lots More Female Hairstyles.esp
[FE:088] Lots More Facial Hair.esp
[FE:089] Lots More Male Hairstyles.esp
[FE:08A] MoreHairstyles4Female.esp
[FE:08B] MoreHairstyles4Male.esp
[FE:08C] MiscHairstyle.esp
[FE:08D] Lil More Hair - Beatnik and Beards.esp
[FE:08E] Quad_Accelerator.esp
[FE:08F] Actor Scale Remover.esp
[FE:090] AdvSettleTurretSet.esp
[FE:091] EBMD_AllInOne.esp
[FE:092] Gunsmith Overhaul.esp
[FE:093] EqualArmor.esp
[FE:094] AutomatronUnlocked.esp
[FE:095] BetterGenerators.esp
[FE:096] SS2_NobodysLeaders2.esp
[FE:097] BobbleGirl.esp
[FE:098] LookingStranger.esp
[FE:099] VHCE.esp
[FE:09A] MoreBeards.esp
[FE:09B] BrighterSettlementLights.esp
[FE:09C] SS2AOP_VaultTecTools.esp
[FE:09D] SimHomestead2.esp
[FE:09E] JunkTown-FENCES2.esp
[FE:09F] IDEKsLogisticsStation2_SS2_Patch.esp
[FE:0A0] SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[FE:0A1] SS2WalledGardensAndMore.esp
[FE:0A2] SS2WhisperPowerPlots.esp
[FE:0A3] TacticalCourser_Standalone.esp
[FE:0A4] RoundGlasses.esp
[FE:0A5] WTTO - Colour Targeting HUD.esp
[FE:0A6] CF_AtomicWarlord_CBBE.esp
[FE:0A7] SS2CoastalCottage-CSR.esp
[FE:0A8] Synth Overhaul.esp
[FE:0A9] CompanionStatus.esp
[FE:0AA] ConstructionLight_Medium_Shadows_Wireless.esp
[FE:0AB] CountryCrossing.esp
[FE:0AC] CROSS_CryoLance.esp
[FE:0AD] CROSS_CoA.esp
[FE:0AE] DiscreteFemaleSkeleton.esp
[FE:0AF] LMBTOverlays.esp
[FE:0B0] EssentialSlogNPCs.esp
[FE:0B1] Easier Kill XP.esp
[FE:0B2] FemsheppingsPorts_LeahLilithAndKalilies_AWKCR_AE.esp
[FE:0B3] GammaOverhaul.esp
[FE:0B4] LuckyYouPerk.esp
[FE:0B5] HN66Fo4_Rings.esp
[FE:0B6] HN66Fo4_EarringsV1.esp
[FE:0B7] LKsDoctorAmari.esp
[FE:0B8] LKsIrma.esp
[FE:0B9] SS2LightweightMarkIBeacon.esp
[FE:0BA] Lightweight-Vitomatic.esp
[FE:0BB] Regening Life Giver.esp
[FE:0BC] Settler Sandbox Overhaul.esp
[FE:0BD] RutahTattooPack_FO4.esp
[FE:0BE] [SS2] National Park Training Ground.esp
[FE:0BF] SS2_CityPlanContestAssistant.esp
[FE:0C0] SS2Tweaks.esp
[FE:0C1] Children_of_Somerville.esp
[FE:0C2] MyCityPlans.esp
[FE:0C3] [CSR]SS2_Nordhagen_Beach.esp
[FE:0C4] TaffingtonFishery.esp
[FE:0C5] KitCompanionPerkNoFall.esp
[FE:0C6] LooksMenu1stPersonViewItemsFix.esp
[FE:0C7] WestTek Add-On.esp
[FE:0C8] SS2_WestTek.esp
[FE:0C9] Finch Farm by Karvoc.esp
[FE:0CA] Molerat_Disease_Immunity_PA_Hazmat.esp
[FE:0CB] Cho1_NW_SS2_Patch.esp
[FE:0CC] NoNegativeAffinity.esp
[FE:0CD] AffinityGainDouble.esp
[FE:0CE] NoAffinityCooldown.esp
[FE:0CF] Nuka Ants In The Commonwealth.esp
[FE:0D0] ECO_CCNeonflats.esp
[FE:0D1] ECO_CCNoirPentHouse.esp
[FE:0D2] ECO_CCNukaCollector.esp
[FE:0D3] ECO_CCShroudManor.esp
[FE:0D4] ECO_CROSSVertbirdFlightsuit.esp
[FE:0D5] ECO_MythicLegendaryModifications.esp
[FE:0D6] ECO_LegendaryModificationEnhanced.esp
[FE:0D7] SS2 XDI Perk Speech Checks.esp
[FE:0D8] SS2_XDI Patch.esp
[FE:0D9] SaveAcadiaFromBoS.esp
[FE:0DA] Skip DIMA memories.esp
[FE:0DB] 4estGimp Edit - Raider Gangs Extended.esp
[FE:0DC] Power Armor to the People.esp
[FE:0DD] WattzLaserGun-UnofficialUpdate.esp
[FE:0DE] Eli_Armour_Compendium.esp
[FE:0DF] NukaWorldRebalanced.esp
[FE:0E0] Power Armor to the People - Nuka-World.esp
[FE:0E1] Overboss-PA-NoChain.esp
[FE:0E2] Power Armor to the People - Overboss No Chains.esp
[FE:0E3] 4estGimp - Overboss-PA-NoChain_INNR_PAttP.esp
[FE:0E4] NWRebal-UFO4P.esp
[FE:0E5] NWRebal-ECO.esp
[FE:0E6] 4estGimp - CR-ECO_MM.esp
[FE:0E7] InstituteGatlingLaser.esp
[FE:0E8] W.A.T.MinutemenInstituteGatlingLaser.esp
[FE:0E9] W.A.T.MinutemenInstitutePowerArmor.esp
[FE:0EA] W.A.T.MinutemenInstituteWeaponsPulseCarbine.esp
[FE:0EB] WhoIsTheGeneral.esp
[FE:0EC] Keep Radiants In Commonwealth.esp
[FE:0ED] WTG - KRIC Patch.esp
[FE:0EE] Energy Weapon Replacer - Wattz Laser Gun - Institute Guns.esp
[FE:0EF] ReceiversMuzzlesPruned.esp
[FE:0F0] Energy Weapon Replacer - Wattz Laser Gun - Laser Muskets.esp
[FE:0F1] 4estGimp_FusionGun_InstituteLaserGun_Peer.esp
[FE:0F2] SS2_RobotMod.esp
[FE:0F3] Natural Camouflage.esp
[FE:0F4] Faster Terminal Displays (20x).esp
[FE:0F5] The WARwicks Dock.esp
[FE:0F6] Creation Club Neon Flats Unofficial Fallout 4 Patch Fixes.esp
[FE:0F7] WD_BFG_ANIMATIONS.esp
[FE:0F8] SS2 Junk Storage Capacity.esp
[FE:0F9] PROJECTCLARITY.esp
[FE:0FA] Lootman.esp
[FE:0FB] ArmorBlaster.esp
[FE:0FC] KKYpampas.esp
[FE:0FD] HN66-SiriusArmor.esp
[FE:0FE] Makeshiftshotgun.esp
[FE:0FF] AmrTweaks.esp
[FE:100] SRO - Syringer Overhaul.esp
[FE:101] whisperUnLockedPowerArmorPaints.esp
[FE:102] StoryWealth-SS2-DEP-Patch.esp
[FE:103] X12Plasmacaster-FactionSkins.esp
[FE:104] Jake'sMod.esp
[FE:105] Jacq-CompanionPerkMags.esp
[FE:106] SS2Extended_OutfitInjectionPatch.esp
[FE:107] O&R Enclave X-02 Armor.esp
[FE:108] CROSS_InstituteExpeditionarySuit.esp
[FE:109] ECO_CROSSInstituteExpeditionarySuit.esp
[FE:10A] F4NVServiceRifleRedux_Patch_Uniques.esp
[FE:10B] 4estGimp_CombatRifleReplacer_F4NVServiceRifleRedux.esp
[FE:10C] Power Armor to the People - Ultracite Power Armor.esp
[FE:10D] Power Armor to the People - T-65.esp
[FE:10E] Power Armor to the People - T-51c.esp
[FE:10F] Power Armor to the People - Classic Advanced Power Armor.esp
[FE:110] AtomsGloryThreads.esp
[FE:111] UniformSettlers.esp
[FE:112] RedShiftPowerArmor.esp
[FE:113] Power Armor to the People - Red Shift Power Armor.esp
[FE:114] FasterTrinityTower.esp
[FE:115] AtomsGloryThreadsPatch_CoAOverhaul.esp
[FE:116] SelectAssaultRifle_LLInjector.esp
[FE:117] SelectRevolver_LLInjector.esp
[FE:118] SS2Addon_MS_BareEssentials.esp
[FE:119] whisperExtraPieces.esp
[FE:11A] Mega Reggae(1).esp
[FE:11B] RU556_Balance_Patch.esp
[FE:11C] P220 Animation Overhaul.esp
[FE:11D] RCW.esp
[FE:11E] CROSS_BreakActionLaser.esp
[FE:11F] 4estGimp - CROSS_Institute_BreakActionLaser.esp
[FE:120] USP .45_by_tooun.esp
[FE:121] F4NVServiceRifleRedux_Patch_Survivalist127mm.esp
[FE:122] TMaH Atlantic Office fix.esp
[FE:123] PPS43.esp
[FE:124] 127mmSMGAmmo.esp
[FE:125] HK416.esp
[FE:126] ECO_F4NVServiceRifleRedux.esp
[FE:127] GreaseGun 9mm Receivers.esp
[FE:128] DualGun.esp
[FE:129] Sjorgen_vanilla_mods.esp
[FE:12A] Sten.esp
[FE:12B] R91M.esp
[FE:12C] S&W_pack.esp
[FE:12D] HK XM8 Levelled List.esp
[FE:12E] soakerfix.esp
