[00]     Fallout4.esm
[FE:008] cceejfo4002-nuka.esl
[FE:009] ccsbjfo4001-solarflare.esl
[FE:00A] ccqdrfo4001_powerarmorai.esl
[FE:00B] ccbgsfo4115-x02.esl
[FE:00C] ccrzrfo4002-disintegrate.esl
[FE:00D] ccbgsfo4035-pint.esl
[FE:00E] ccbgsfo4047-qthund.esl
[FE:00F] ccfrsfo4003-cr75l.esl
[FE:010] ccsbjfo4002_manwellrifle.esl
[FE:011] ccbgsfo4046-tescan.esl
[FE:012] ccgcafo4025-pagunmm.esl
[FE:013] IDEKsLogisticsStation2.esl
[FE:014] CanarySaveFileMonitor.esl
[FE:015] ConfigurableHotkeys.esl
[FE:016] DDLL.esl
[FE:017] EasyLockpicking.esl
[FE:018] IceStormsHair.esl
[FE:019] CROSS_VertibirdFlightsuit.esl
[FE:01A] PPF.esm
[FE:01B] Bunker Hill Mega City.esl
[FE:01C] BunkerHillSkymall.esl
[FE:01D] Cafe88JamaicaPlains.esl
[FE:01E] Castle Restoration Project 1.1.esl
[FE:01F] Cho1_Vault88_Metro_Plan.esl
[FE:020] GavMan_Zimonja_Cityplan.esl
[FE:021] CC2_CoastalCottageVacationCityPlan.esl
[FE:022] CC2_CoastalNukaCade_Ch2.esl
[FE:023] coastalcottageWG.esl
[FE:024] GavMan_CovenantSep21_CityPlan.esl
[FE:025] FortifiedCroupManorHub.esl
[FE:026] CroupManorChemlab.esl
[FE:027] EchoLakeRestoration.esl
[FE:028] GavMan_Egret_CityPlan.esl
[FE:029] GavMan_Finch_Feb22_CityPlan.esl
[FE:02A] Finch Farm Arms Fair.esl
[FE:02B] Gavman_JamaicaAPR21_Cityplan.esl
[FE:02C] JamaicaplainMinutemenBase.esl
[FE:02D] CSC_NeonFlats_Base.esl
[FE:02E] Murkburgers.esl
[FE:02F] Murwater Observatory.esl
[FE:030] regretwg.esl
[FE:031] Reina_CroupMar2021.esl
[FE:032] Reina_Vault88-SS2.esl
[FE:033] sanctuaryWG.esl
[FE:034] CroumanVil_V2.esl
[FE:035] Echo Lake Lumber - EchoVil.esl
[FE:036] Kingsport Lighthouse - KingsVil.esl
[FE:037] Murkwater Construction Site - DozerVil.esl
[FE:038] Summervil.esl
[FE:039] Tenpines Bluff - PinesVil.esl
[FE:03A] CSC_CharlestonCondo_Bar.esl
[FE:03B] CSC_NoirPenthouse_Base.esl
[FE:03C] CSC_NuCafeOlaOutpost.esl
[FE:03D] CSC_ShroudManor_Base.esl
[FE:03E] SLOG BOG.esl
[FE:03F] SpectacleIslandWG.esl
[FE:040] ZJ - TenpinesInn.esl
[FE:041] ZJ PerfPlan - Abernathy.esl
[FE:042] ZJ PerfPlan - RedRocket.esl
[FE:043] ZJ PerfPlan - Sanctuary.esl
[FE:044] ZJ PerfPlan - Sunshine.esl
[FE:045] ZJ PerfPlan - Taffington.esl
[FE:046] ZJ PerfPlan - Tenpinesv2.esl
[FE:047] ZJ PerfPlan - Zimonja.esl
[FE:048] ZJ-Starlight-PerfPlan.esl
[FE:049] MM-Castle-HQ-By-Tarkkh-V2.6.esl
[FE:04A] GavMan_Vault88_CityPlan.esl
[FE:04B] HiPolyFacesCompanionPlugin.esl
[FE:04C] Mors Shortcut to Curie.esl
[FE:04D] Earlier Pipboy.esl
[FE:04E] RedRocketJunkDepot.esl
[FE:04F] RedRocket Happycity 1.esl
[FE:050] RedRocketFoundry.esl
[FE:051] GavMan_NordhagenApr22_CityPlan.esl
[FE:052] NukaExplosiveFix.esl
[FE:053] RocketVil_V2.esl
[FE:054] SilverSidearmLegend.esl
[FE:055] Trinity Church-Abandoned nursery-SadMusic.esl
[FE:056] LongerPowerLinesInf.esl
[FE:057] KezzDaddy Dalton_Church_City_Plan.esl
[FE:058] StarlightHive.esl
[FE:059] ChineseStealthPatch.esl
[FE:05A] TeslaCannonPatch.esl
[FE:05B] Cho1_CPC_April_2022_Port_Dalton.esl
[FE:05C] Warwick Correctional Facility.esl
[FE:05D] DaltonGardens.esl
[FE:05E] Starlight The ron tower.nocc.esl
[FE:05F] StandaloneWorkbenches.esl
[FE:060] NeonFlatsCompleteNavmeshFix.esl
[FE:061] Skb_MachinegunsRebirth.esl
[FE:062] BulldogRevolver.esl
[FE:063] TeslaHeavyGun.esl
[FE:064] UltracitePA.esl
[FE:065] HandmadeAntiMaterielRifle.esl
[FE:066] JamaicaPlainPathing.esl
[FE:067] NoirPenthouseNavmeshFix.esl
[FE:068] Goodneighor Warehouses - No Trespass.esl
[FE:069] WG City Plans Pack ESL.esl
[FE:06A] MeanMachineEyes.esl
[FE:06B] Skb-MinigunsRebirth.esl
[FE:06C] T65PA.esl
[FE:06D] SelectAssaultRifle.esl
[FE:06E] SS2WorkshopHUDOverride.esl
[FE:06F] GunGS.esl
[FE:070] GunGSSideAiming.esl
[FE:071] HoloGlow100.esl
[FE:072] CovenantHelp.esl
[FE:073] Visible Galaxy and Skystars.esl
[FE:074] CoAPowerArmor.esp
[FE:075] EnclavePack.esl
[FE:076] HellcatPA.esl
[FE:077] CW32Pistol.esl
[FE:078] BerettaM9FS.esl
[FE:079] SW1905.esl
[FE:07A] CW10mmPistol.esl
[FE:07B] SelectRevolver.esl
[FE:07C] MGHP.esl
[FE:07D] CPDHP.esl
[FE:07E] FixRobotVisualEffects.esl
[FE:07F] ColterFix.esp
[FE:080] SavrenX HD Vanilla Clothes Optimized.esp
[FE:081] SavrenX HD Vanilla Armor.esp
[FE:082] SavrenXHdDlcPowerArmor.esp
[FE:083] SavrenXWeaponHD.esp
[FE:084] Protectron HD 4K.esp
[FE:085] LooksMenu.esp
[FE:086] 10SPECIAL.esp
[FE:087] CBBE.esp
[FE:088] HiPolyFaces.esp
[FE:089] 512StandaloneHairColors.esp
[FE:08A] AzarPonytailHairstyles.esp
[FE:08B] Lots More Female Hairstyles.esp
[FE:08C] Lots More Facial Hair.esp
[FE:08D] Lots More Male Hairstyles.esp
[FE:08E] MoreHairstyles4Female.esp
[FE:08F] MoreHairstyles4Male.esp
[FE:090] MiscHairstyle.esp
[FE:091] Lil More Hair - Beatnik and Beards.esp
[FE:092] Quad_Accelerator.esp
[FE:093] Actor Scale Remover.esp
[FE:094] AdvSettleTurretSet.esp
[FE:095] EBMD_AllInOne.esp
[FE:096] Gunsmith Overhaul.esp
[FE:097] EqualArmor.esp
[FE:098] AutomatronUnlocked.esp
[FE:099] BetterGenerators.esp
[FE:09A] SS2_NobodysLeaders2.esp
[FE:09B] BobbleGirl.esp
[FE:09C] LookingStranger.esp
[FE:09D] VHCE.esp
[FE:09E] MoreBeards.esp
[FE:09F] BrighterSettlementLights.esp
[FE:0A0] SS2AOP_VaultTecTools.esp
[FE:0A1] SimHomestead2.esp
[FE:0A2] JunkTown-FENCES2.esp
[FE:0A3] IDEKsLogisticsStation2_SS2_Patch.esp
[FE:0A4] SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[FE:0A5] SS2WalledGardensAndMore.esp
[FE:0A6] SS2WhisperPowerPlots.esp
[FE:0A7] TacticalCourser_Standalone.esp
[FE:0A8] RoundGlasses.esp
[FE:0A9] WTTO - Colour Targeting HUD.esp
[FE:0AA] CF_AtomicWarlord_CBBE.esp
[FE:0AB] SS2CoastalCottage-CSR.esp
[FE:0AC] Synth Overhaul.esp
[FE:0AD] CompanionStatus.esp
[FE:0AE] ConstructionLight_Medium_Shadows_Wireless.esp
[FE:0AF] CountryCrossing.esp
[FE:0B0] CROSS_CryoLance.esp
[FE:0B1] CROSS_CoA.esp
[FE:0B2] DiscreteFemaleSkeleton.esp
[FE:0B3] LMBTOverlays.esp
[FE:0B4] EssentialSlogNPCs.esp
[FE:0B5] Easier Kill XP.esp
[FE:0B6] FemsheppingsPorts_LeahLilithAndKalilies_AWKCR_AE.esp
[FE:0B7] GammaOverhaul.esp
[FE:0B8] LuckyYouPerk.esp
[FE:0B9] HN66Fo4_Rings.esp
[FE:0BA] HN66Fo4_EarringsV1.esp
[FE:0BB] LKsDoctorAmari.esp
[FE:0BC] LKsIrma.esp
[FE:0BD] SS2LightweightMarkIBeacon.esp
[FE:0BE] Lightweight-Vitomatic.esp
[FE:0BF] Regening Life Giver.esp
[FE:0C0] Settler Sandbox Overhaul.esp
[FE:0C1] RutahTattooPack_FO4.esp
[FE:0C2] [SS2] National Park Training Ground.esp
[FE:0C3] SS2_CityPlanContestAssistant.esp
[FE:0C4] SS2Tweaks.esp
[FE:0C5] Children_of_Somerville.esp
[FE:0C6] MyCityPlans.esp
[FE:0C7] [CSR]SS2_Nordhagen_Beach.esp
[FE:0C8] TaffingtonFishery.esp
[FE:0C9] KitCompanionPerkNoFall.esp
[FE:0CA] LooksMenu1stPersonViewItemsFix.esp
[FE:0CB] WestTek Add-On.esp
[FE:0CC] SS2_WestTek.esp
[FE:0CD] Finch Farm by Karvoc.esp
[FE:0CE] Molerat_Disease_Immunity_PA_Hazmat.esp
[FE:0CF] Cho1_NW_SS2_Patch.esp
[FE:0D0] NoNegativeAffinity.esp
[FE:0D1] AffinityGainDouble.esp
[FE:0D2] NoAffinityCooldown.esp
[FE:0D3] Nuka Ants In The Commonwealth.esp
[FE:0D4] ECO_CCNeonflats.esp
[FE:0D5] ECO_CCNoirPentHouse.esp
[FE:0D6] ECO_CCNukaCollector.esp
[FE:0D7] ECO_CCShroudManor.esp
[FE:0D8] ECO_CROSSVertbirdFlightsuit.esp
[FE:0D9] ECO_MythicLegendaryModifications.esp
[FE:0DA] ECO_LegendaryModificationEnhanced.esp
[FE:0DB] SS2 XDI Perk Speech Checks.esp
[FE:0DC] SS2_XDI Patch.esp
[FE:0DD] SaveAcadiaFromBoS.esp
[FE:0DE] Skip DIMA memories.esp
[FE:0DF] 4estGimp Edit - Raider Gangs Extended.esp
[FE:0E0] Power Armor to the People.esp
[FE:0E1] WattzLaserGun-UnofficialUpdate.esp
[FE:0E2] Eli_Armour_Compendium.esp
[FE:0E3] NukaWorldRebalanced.esp
[FE:0E4] Power Armor to the People - Nuka-World.esp
[FE:0E5] Overboss-PA-NoChain.esp
[FE:0E6] Power Armor to the People - Overboss No Chains.esp
[FE:0E7] 4estGimp - Overboss-PA-NoChain_INNR_PAttP.esp
[FE:0E8] NWRebal-UFO4P.esp
[FE:0E9] NWRebal-ECO.esp
[FE:0EA] 4estGimp - CR-ECO_MM.esp
[FE:0EB] InstituteGatlingLaser.esp
[FE:0EC] W.A.T.MinutemenInstituteGatlingLaser.esp
[FE:0ED] W.A.T.MinutemenInstitutePowerArmor.esp
[FE:0EE] W.A.T.MinutemenInstituteWeaponsPulseCarbine.esp
[FE:0EF] WhoIsTheGeneral.esp
[FE:0F0] Keep Radiants In Commonwealth.esp
[FE:0F1] WTG - KRIC Patch.esp
[FE:0F2] Energy Weapon Replacer - Wattz Laser Gun - Institute Guns.esp
[FE:0F3] ReceiversMuzzlesPruned.esp
[FE:0F4] Energy Weapon Replacer - Wattz Laser Gun - Laser Muskets.esp
[FE:0F5] 4estGimp_FusionGun_InstituteLaserGun_Peer.esp
[FE:0F6] SS2_RobotMod.esp
[FE:0F7] Natural Camouflage.esp
[FE:0F8] Faster Terminal Displays (20x).esp
[FE:0F9] The WARwicks Dock.esp
[FE:0FA] Creation Club Neon Flats Unofficial Fallout 4 Patch Fixes.esp
[FE:0FB] WD_BFG_ANIMATIONS.esp
[FE:0FC] SS2 Junk Storage Capacity.esp
[FE:0FD] PROJECTCLARITY.esp
[FE:0FE] Lootman.esp
[FE:0FF] ArmorBlaster.esp
[FE:100] KKYpampas.esp
[FE:101] HN66-SiriusArmor.esp
[FE:102] Makeshiftshotgun.esp
[FE:103] AmrTweaks.esp
[FE:104] SRO - Syringer Overhaul.esp
[FE:105] whisperUnLockedPowerArmorPaints.esp
[FE:106] StoryWealth-SS2-DEP-Patch.esp
[FE:107] X12Plasmacaster-FactionSkins.esp
[FE:108] Jacq-CompanionPerkMags.esp
[FE:109] SS2Extended_OutfitInjectionPatch.esp
[FE:10A] O&R Enclave X-02 Armor.esp
[FE:10B] CROSS_InstituteExpeditionarySuit.esp
[FE:10C] ECO_CROSSInstituteExpeditionarySuit.esp
[FE:10D] F4NVServiceRifleRedux_Patch_Uniques.esp
[FE:10E] 4estGimp_CombatRifleReplacer_F4NVServiceRifleRedux.esp
[FE:10F] Power Armor to the People - Ultracite Power Armor.esp
[FE:110] Power Armor to the People - T-65.esp
[FE:111] Power Armor to the People - T-51c.esp
[FE:112] Power Armor to the People - Classic Advanced Power Armor.esp
[FE:113] AtomsGloryThreads.esp
[FE:114] UniformSettlers.esp
[FE:115] RedShiftPowerArmor.esp
[FE:116] Power Armor to the People - Red Shift Power Armor.esp
[FE:117] FasterTrinityTower.esp
[FE:118] AtomsGloryThreadsPatch_CoAOverhaul.esp
[FE:119] SelectAssaultRifle_LLInjector.esp
[FE:11A] SelectRevolver_LLInjector.esp
[FE:11B] SS2Addon_MS_BareEssentials.esp
[FE:11C] whisperExtraPieces.esp
[FE:11D] Mega Reggae(1).esp
[FE:11E] RU556_Balance_Patch.esp
[FE:11F] P220 Animation Overhaul.esp
[FE:120] RCW.esp
[FE:121] CROSS_BreakActionLaser.esp
[FE:122] 4estGimp - CROSS_Institute_BreakActionLaser.esp
[FE:123] USP .45_by_tooun.esp
[FE:124] F4NVServiceRifleRedux_Patch_Survivalist127mm.esp
[FE:125] TMaH Atlantic Office fix.esp
[FE:126] PPS43.esp
[FE:127] 127mmSMGAmmo.esp
[FE:128] HK416.esp
[FE:129] ECO_F4NVServiceRifleRedux.esp
[FE:12A] GreaseGun 9mm Receivers.esp
[FE:12B] DualGun.esp
[FE:12C] Sjorgen_vanilla_mods.esp
[FE:12D] Sten.esp
[FE:12E] R91M.esp
[FE:12F] S&W_pack.esp
[FE:130] HK XM8 Levelled List.esp
[FE:131] soakerfix.esp
