[00]     Fallout4.esm
[9C]     HN66Fo4_EasyGirl_BS.esp
[9D]     HN66-SiriusArmor.esp
[9E]     GoodOldCartoonsBonus.esp
[9F]     superman.esp
[A0]     DroppableQuestItemsAllDLC.esp
[A1]     0_Vault120.esp
[A2]     FO4 NPCs Travel.esp
[A3]     VFR.esp
[A4]     AkaWaterWorld.esp
[A5]     BuildYourOwnVault.esp
[A6]     FnScar.esp
[A7]     Ciri.esp
[A8]     StoneShit.esp
[FE:000] ccbgsfo4078-pipreily.esl
[FE:001] ccbgsfo4008-pipgrn.esl
[FE:002] ccbgsfo4027-powerarmorskingreen.esl
[FE:003] ccsbjfo4001-solarflare.esl
[FE:004] ccbgsfo4113-ws_reillysrangers.esl
[FE:005] ccbgsfo4099-as_reillysrangers.esl
[FE:006] HoloDisplay.esl
[FE:007] BrainDanceCP77.esl
[FE:008] Cyber Arms.esl
[FE:009] 36 Kazu Nanosuit.esl
[FE:00A] CanarySaveFileMonitor.esl
[FE:00B] FizztopGrilleHelipad.esp
[FE:00C] FixRobotVisualEffects.esl
[FE:00D] HiPolyFacesCompanionPlugin.esl
[FE:00E] Loot Detector.esl
[FE:00F] VotWSpecialVideos.esl
[FE:010] VotWTheatre.esl
[FE:011] Vault88_DC_F-ESL.esp
[FE:012] InstituteBuildPieces.esp
[FE:013] FO4HHS.esp
[FE:014] CROSS_InstituteExpeditionarySuit.esp
[FE:015] StopSetATKAIO.esp
[FE:016] Thuggysmurf_Optimization.esp
[FE:017] Sinstitute_Teleport.esp
[FE:018] FO4_Bug_Fixes_Pack.esp
[FE:019] Domenicus Better Generators.esp
[FE:01A] ImTalkingToYou.esp
[FE:01B] MagazineExt.esp
[FE:01C] VFR_VanillaMainCategory.esp
