[00]     Fallout4.esm
[FE:006] ccfsvfo4003-slocum.esl
[FE:007] ccfrsfo4002-antimaterielrifle.esl
[FE:008] cceejfo4002-nuka.esl
[FE:009] ccqdrfo4001_powerarmorai.esl
[FE:00A] ccbgsfo4115-x02.esl
[FE:00B] ccrzrfo4002-disintegrate.esl
[FE:00C] ccbgsfo4116-heavyflamer.esl
[FE:00D] ccjvdfo4001-holiday.esl
[FE:00E] ccfrsfo4003-cr75l.esl
[FE:00F] ccacxfo4001-vsuit.esl
[FE:010] ccbgsfo4040-vrworkshop01.esl
[FE:011] ccfsvfo4005-vrdesertisland.esl
[FE:012] ccfsvfo4006-vrwasteland.esl
[FE:013] ccsbjfo4002_manwellrifle.esl
[FE:014] ccbgsfo4117-capmerc.esl
[FE:015] ccfsvfo4004-vrworkshopgnrplaza.esl
[FE:016] ccbgsfo4046-tescan.esl
[FE:017] Community Fixes Merged.esp
[FE:018] BakaFramework.esm
[FE:019] CanarySaveFileMonitor.esl
[FE:01A] TMR_GlitchfinderAIO.esm
[FE:01B] VCM_LibrarySupportPlugin_F-ESL.esl
[FE:01C] ImmersiveTeleportation.esl
[FE:01D] FixRobotVisualEffects.esl
[FE:01E] Mors Shortcut to Curie.esl
[FE:01F] ConfigurableHotkeys.esl
[FE:020] Munitions - An Ammo Expansion.esl
[FE:021] Munitions - Vanilla Ammo Addon.esl
[FE:022] AmericaRising2-TeslaCannon-CC.esl
[FE:023] AmericaRising2-Incinerator-CC.esl
[FE:024] AmericaRising2-X02-CC.esl
[FE:025] AmericaRising2-Hellfire-CC.esl
[FE:026] MysticRogue_AbernathyFarm and Outpost.esl
[FE:027] GavMan_RedRocket_Outpost_CityPlan.esl
[FE:028] WG City Plans Pack ESL.esl
[FE:029] GavMan_Somerville_CityPlan.esl
[FE:02A] GavMan_Finch_Feb22_CityPlan.esl
[FE:02B] GavMan_LongfellowsJun21_CityPlan.esl
[FE:02C] GavMan_Greentop_CityPlan.esl
[FE:02D] Gris_WSFWLayouts_RedRockets_V4.esl
[FE:02E] HoloGlowNS21.esl
[FE:02F] UNDRCVR_SimplySettled2022.esl
[FE:030] CC_OberlandPlanetX_Ch2Update.esl
[FE:031] GavMan_CastleMar22_CityPlan.esl
[FE:032] Cho1_Vault88_Metro_Plan.esl
[FE:033] ThrowMoneyAtSS2.esl
[FE:034] ZJ PerfPlan - Abernathy.esl
[FE:035] ZJ PerfPlan - RedRocket.esl
[FE:036] ZJ PerfPlan - Sanctuary.esl
[FE:037] ZJ PerfPlan - Sunshine.esl
[FE:038] ZJ PerfPlan - Taffington.esl
[FE:039] ZJ PerfPlan - Tenpines.esl
[FE:03A] ZJ PerfPlan - Zimonja.esl
[FE:03B] ZJ-Starlight-PerfPlan.esl
[FE:03C] SS2_Addon_PSC_Plots.esl
[FE:03D] GavMan_AbernathyJan22_CityPlan.esl
[FE:03E] Vee_SS2_Chapter2_SettlersEssentialPatch.esl
[FE:03F] Vee_SS2_SettlersEssentialPatch.esl
[FE:040] LIF.esl
[FE:041] REFramework.esm
[FE:042] BakaPowerArmorStorage.esm
[FE:043] DDLL.esl
[FE:044] BakaFullscreenPipboy.esm
[FE:045] BakaAutoLockpicking.esm
[FE:046] UniversalDisassembler.esl
[FE:047] LIF_DisableInjectionOptions.esl
[FE:048] PPF.esm
[FE:049] PPF-HeavyFlamer-CR.esm
[FE:04A] PPF-NeonFlats-CR.esm
[FE:04B] Fixed Gobo Effects.esp
[FE:04C] Enhanced Vanilla Armor and Clothing.esp
[FE:04D] FO4LODGen.esp
[FE:04E] FOLIP - New LODs.esp
[FE:04F] FO4LODGen-DLCCoast-WindTurbines.esp
[FE:050] WCLI_PoseidonEnergyTurbine.esp
[FE:051] SimHomestead2.esp
[FE:052] OCsUniversityPoint.esp
[FE:053] LOST Audio Tweaks.esp
[FE:054] OCsDartmouthSkyscraper.esp
[FE:055] Dank_LEO.esp
[FE:056] ScrapZapper2.esp
[FE:057] SS2-AUR-HangmansAlleyCityPlanTweaks.esp
[FE:058] NoVault88Radiation.esp
[FE:059] NO MORE HAMMERS.esp
[FE:05A] Diamond City Owns It's Crops.esp
[FE:05B] Dank_ECO.esp
[FE:05C] SS2_RobotMod.esp
[FE:05D] WestonWaterLOD.esp
[FE:05E] NWR_noclassicmusic.esp
[FE:05F] FS_FarHarborBoatFastTravel.esp
[FE:060] DiverseForged.esp
[FE:061] ImprovedHostileForged.esp
[FE:062] SouthOfTheSea-Atomic.esp
[FE:063] AtomsGloryThreadsPatch_CoAOverhaul.esp
[FE:064] Cho1_SS2_Nuka_Plot.esp
[FE:065] SS2_Addon_Favelabulous.esp
[FE:066] ImprovedAREnclaveCWX02Patch.esp
[FE:067] SS2_ruined_plotapalooza_messhall.esp
[FE:068] ImprovedAREnclaveSigmaPatch.esp
[FE:069] REPatch_AmericaRising2LegacyOfTheEnclave.esp
[FE:06A] ChameleonAndStealthFixes.esp
[FE:06B] ImprovedMinutemenEncountersPatch.esp
[FE:06C] ImprovedHostileFactionsEncountersFast.esp
[FE:06D] ImprovedHostileSuperMutants.esp
[FE:06E] M8rDisablePipboyEffects.esp
[FE:06F] Fluorescent Light reposition.esp
[FE:070] Far Harbor Evergreens.esp
[FE:071] Grass Is Always Greener.esp
[FE:072] Optimized Vanilla Tree LODs.esp
[FE:073] LOD Fixes and Additons.esp
[FE:074] AmericaRising2-Armaments-X02.esp
[FE:075] AmericaRising2-Armaments-Marine.esp
[FE:076] NPCRespawnFix.esp
[FE:077] OCsFungusFarming.esp
[FE:078] WhoIsTheGeneral.esp
[FE:079] Keeper of the Commonwealth Radiants.esp
[FE:07A] Lost Soul No Hostility.esp
[FE:07B] LostSoulExpanded.esp
[FE:07C] Lost Soul No Hostility Expanded.esp
[FE:07D] CROSS_CoA.esp
[FE:07E] SouthOfTheSea-Atomic-CROSSCoA.esp
[FE:07F] SouthOfTheSea-Atomic-Ashland.esp
[FE:080] ImprovedNukaRaidersBeast.esp
[FE:081] ImprovedNukaRaidersBoss.esp
[FE:082] HeavyGunnerBuffsMinigunSeparately.esp
[FE:083] CommonwealthEncounterPack.esp
[FE:084] GhoulishRank4Fix.esp
[FE:085] InstituteLaser_balancing.esp
[FE:086] Radium Rifle Improvements.esp
[FE:087] hardened auto_attackdamage zero.esp
[FE:088] DiverseSettlers.esp
[FE:089] DIverseSettlersImmersionQoL.esp
[FE:08A] BetterSettlersCleanFacePack.esp
[FE:08B] BetterSettlersNoLollygagging.esp
[FE:08C] V88-MoleRatsDisabled.esp
[FE:08D] TacticalCourser_Standalone.esp
[FE:08E] ImprovedInstituteBoss.esp
[FE:08F] ImprovedInstituteTacticalCourserPatch.esp
[FE:090] ImprovedBoSBoss.esp
[FE:091] DiversePotC.esp
[FE:092] OWR2_CraftableDecor.esp
[FE:093] OWR2_CraftableDecor_CW.esp
[FE:094] YouAndWhatArmy.esp
[FE:095] YAWA_NoRespawn_OWR_Patch.esp
[FE:096] YAWA_OWR_Patch.esp
[FE:097] OWR_CraftableDecor.esp
[FE:098] OWR_CraftableDecor_CW.esp
[FE:099] YAWA_ImmuneToRadiation.esp
[FE:09A] ImprovedRRBoss.esp
[FE:09B] ImprovedRREncountersPatch.esp
[FE:09C] ImprovedRRStatAgents.esp
[FE:09D] Companion Affinity Pip-Boy Tab.esp
[FE:09E] LegendariesTheyCanUse.esp
[FE:09F] LongerPowerLinesInf.esp
[FE:0A0] ArtilleryChanges.esp
[FE:0A1] NACskintonefix.esp
[FE:0A2] NAC-RemoveMenuItem.esp
[FE:0A3] NAC-FH.esp
[FE:0A4] NAC-NW.esp
[FE:0A5] LiveLove - Heather.esp
[FE:0A6] PoseidonEnergyCanHaveRadarTransmitter.esp
[FE:0A7] Long Time No Speak.esp
[FE:0A8] SaveAcadiaFromBoS.esp
[FE:0A9] Dank_LEO-MLM.esp
[FE:0AA] More Legendary Effects.esp
[FE:0AB] Dank_LEO-MLE.esp
[FE:0AC] More Legendary Effects - Naming Rules Merge.esp
[FE:0AD] Homemaker - Streetlights Use Passive Power.esp
[FE:0AE] Homemaker - Unlocked Institute Objects.esp
[FE:0AF] doityourshelftexturepack.esp
[FE:0B0] LooksMenu.esp
[FE:0B1] Enhanced Vanilla Plants.esp
[FE:0B2] Enhanced Vanilla Rocks.esp
[FE:0B3] Enhanced Vanilla Vines.esp
[FE:0B4] HighlightConsoleReference.esp
[FE:0B5] V's Stylish Decor2.esp
[FE:0B6] V's Stylish Decor2_BOS.esp
[FE:0B7] Legendary Mod Additions.esp
[FE:0B8] Dank_LEO-LMA.esp
[FE:0B9] SmokeHomingBeaconGrenadeThrowArc.esp
[FE:0BA] Chemfluence AI Combat Dynamics.esp
[FE:0BB] NPCs Use Items.esp
[FE:0BC] UnlimitedStimpakForNPCs.esp
[FE:0BD] 4estGimp - SotS Atoms Storm Atoms Glory Threads CoA.esp
[FE:0BE] CF_AtomicWarlord_CBBE.esp
[FE:0BF] HuntingRifle.esp
[FE:0C0] SuperAffinity.esp
[FE:0C1] SuperAffinitySeason.esp
[FE:0C2] NoAffinityCooldown.esp
[FE:0C3] Skip DIMA memories.esp
[FE:0C4] MS SPECIAL Zapper.esp
[FE:0C5] CC_SlocumCoffee_Overhaul.esp
[FE:0C6] PA_UnderwearPerks.esp
[FE:0C7] PA-Quick Animations.esp
[FE:0C8] LootMan.esp
[FE:0C9] StealthBoyBuffWithRecipe.esp
[FE:0CA] Dank_LAB.esp
[FE:0CB] Dank_LAB_DLCNukaWorld.esp
[FE:0CC] Dank_LAB_LEO.esp
[FE:0CD] Radium.esp
[FE:0CE] LAT - Radium Patch.esp
[FE:0CF] DCRE.esp
[FE:0D0] DCRE-FixRadio.esp
[FE:0D1] UncappedSettlementSurplus.esp
[FE:0D2] PR_Automatron.esp
[FE:0D3] FS_NukaWorldTramFastTravel.esp
[FE:0D4] Computer Console illuminated.esp
[FE:0D5] Companions Use Companion Perk Overhaul.esp
[FE:0D6] Dead Settlement Brahmin Despawn.esp
[FE:0D7] GaS2BVTurretsBroke.esp
[FE:0D8] Actual Legendary Rust Devils.esp
[FE:0D9] Dank_LEO_DLCNukaWorld.esp
[FE:0DA] Dank_ECO-LEO.esp
[FE:0DB] Dank_LEO-Automatron.esp
[FE:0DC] Dank_LEO_DLCCoast.esp
[FE:0DD] Esk_NoTeleportingCreatures.esp
[FE:0DE] Whos General - Keeper Radiants.esp
[FE:0DF] DiscreteFemaleSkeleton.esp
[FE:0E0] LooksMenu1stPersonViewItemsFix.esp
[FE:0E1] AutomatronUnlocked.esp
[FE:0E2] AshlandEssentialNPC.esp
[FE:0E3] LibraryExtras.esp
[FE:0E4] CROSS_InstituteExpeditionarySuit.esp
[FE:0E5] CROSS_CourserStrigidae.esp
[FE:0E6] AdvPortableTurretSet.esp
[FE:0E7] AdvPortableTurretSet-Extension.esp
[FE:0E8] AdvSettleTurretSet.esp
[FE:0E9] Pistol Reanimation Pack - REBORN.esp
[FE:0EA] Classic 10mm Pistol - Unofficial Update.esp
[FE:0EB] ccTeslaCannon Patch.esp
[FE:0EC] Manwell Rifle - Unofficial Update.esp
[FE:0ED] CR-74L - Unofficial Update.esp
[FE:0EE] Munitions-Additional Ammo.esp
[FE:0EF] Dank_ECO-Munitions.esp
[FE:0F0] Enclave Lite Faction Pack for SS2.esp
[FE:0F1] BL Faction Pack Injector.esp
[FE:0F2] XDI-AR2 patch.esp
[FE:0F3] SS2BadNeighbors.esp
[FE:0F4] PrasPlotapaloozaEntry.esp
[FE:0F5] SS2TinuviaGameJam.esp
[FE:0F6] Yagisan_PP_Mar_2024.esp
[FE:0F7] Wireless Workshop Items.esp
[FE:0F8] Faster Upfront Training SS2.esp
[FE:0F9] JunkTown2 - EXTREME.esp
[FE:0FA] SS2_Addon_ShazbotsCots.esp
[FE:0FB] SS2_StarlightTradeHubAndTheater.esp
[FE:0FC] IT_SS2.esp
[FE:0FD] GtN_DivisionCityPlan_CPC_03.23.esp
[FE:0FE] SS2-AUR-HangmansAlleyCityPlan.esp
[FE:0FF] SS2Addon_MS_BareEssentials.esp
[FE:100] SS2_MagnussonTerminalFix.esp
[FE:101] SS2_XDI Patch.esp
[FE:102] ImmersiveTeleportation_lessPower.esp
[FE:103] ImmersiveTeleportation_lessRads.esp
[FE:104] ImmersiveTeleportation_quickstart.esp
[FE:105] SS2 Sanctuary Green Hills.esp
[FE:106] SS2_NobodysLeaders2.esp
[FE:107] SS2_NobodysLeaders2_Automatron.esp
[FE:108] SS2_NobodysLeaders2_VaultTecWorkshop.esp
[FE:109] JunkTown-FENCES2.esp
[FE:10A] NukaWorldRedRocket Sim Settlements 2 Plan.esp
[FE:10B] SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[FE:10C] [SS20Addon] BloodMoonRaiders.esp
[FE:10D] SS2_DLCSettlerPatch.esp
[FE:10E] SS2 Lexington Underground Fix.esp
[FE:10F] [SS2] BBVault 88.esp
[FE:110] SS2AOP_VaultTecTools.esp
[FE:111] AzarPonytailHairstyles.esp
[FE:112] LookingStranger.esp
[FE:113] Lots More Male Hairstyles.esp
[FE:114] Lots More Facial Hair.esp
[FE:115] MiscHairstyle.esp
[FE:116] Rusty Face Fix.esp
[FE:117] CBBEHR.esp
[FE:118] CBBE.esp
[FE:119] DiverseEnclaveAR2.esp
[FE:11A] DiverseCovenantSecurity.esp
[FE:11B] DiverseCoursers.esp
[FE:11C] DiverseDCSecurity.esp
[FE:11D] DiverseScavengers.esp
[FE:11E] DiverseOperators.esp
[FE:11F] DiverseDisciples.esp
[FE:120] DiverseTriggermen.esp
[FE:121] DiverseTrappers.esp
[FE:122] DiverseBoS.esp
[FE:123] DiverseCoA.esp
[FE:124] DiverseRailroad.esp
[FE:125] DiverseRaiders.esp
[FE:126] DiverseGunners.esp
[FE:127] DiverseMinutemen.esp
[FE:128] DiversePack.esp
[FE:129] Dank_ECO-UniversalDisassembler.esp
[FE:12A] Dank_ECO_DLCCoast.esp
[FE:12B] Dank_ECO_DLCNukaWorld.esp
[FE:12C] Dank_ECO_DLCRobot.esp
[FE:12D] 10SPECIAL.esp
[FE:12E] ImTalkingToYou.esp
[FE:12F] WCLI_North_Point_Park.esp
[FE:130] WCLINPP_FastTravelFix.esp
[FE:131] Yagisan_SSSL_Red_Rocket_Settlements.esp
[FE:132] HuntressIslandSettlement.esp
[FE:133] OCsNukaTransitCenter.esp
[FE:134] OCsSunkenGarage.esp
[FE:135] SouthOfTheSea[Previs].esp
[FE:136] OCsFiddlersGreen.esp
[FE:137] WCLI_RockIslandLighthouse.esp
[FE:138] NukaRaiderDeclutter.esp
[FE:139] OCsShovelMuseum.esp
[FE:13A] OCsNukaIsland.esp
[FE:13B] GoodneighborExpanded[Patch-Previs].esp
[FE:13C] Settlement_CoA_Ruined_Church.esp
[FE:13D] Settlement_CoA_Radiant_Crest_Shrine.esp
[FE:13E] OCsVault88Fixes.esp
[FE:13F] Yagisan_SSSL_Quick_Fill_Settlements.esp
[FE:140] Yagisan_SSSL_Reeb_Marina_Settlement.esp
[FE:141] Yagisan_SSSL_Lakeside_Cabin_Settlement.esp
[FE:142] AUR_CleanRRHQ.esp
[FE:143] Yagisan_SSSL_Bridgeport_Settlement.esp
[FE:144] OCsCharlesviewAmpitheater.esp
[FE:145] Settlement_BoS_Fort_Strong.esp
[FE:146] AccessibleBridges.esp
[FE:147] Settlement_CoA_Crater_of_Atom.esp
[FE:148] WCLINPP_AB_Patch.esp
[FE:149] WCLIRIL_Previs.esp
[FE:14A] FiddlersGreenTarberrySwap.esp
[FE:14B] PoseidonOffices_WCLINPP_AB_Patch.esp
[FE:14C] OCsSunkenGarageCoASettlers.esp
[FE:14D] CharlesviewGrowCult.esp
[FE:14E] AtomsRadiance_veelynnlove.esp
[FE:14F] UNDRCVR_SimplySettledFairlineOutpost.esp
[FE:150] UNDRCVR_RuinedChurchPhiOutpost.esp
[FE:151] UNDRCVR_SimplySettledNPointPark.esp
[FE:152] UNDRCVR_SimplySettledLakesideCabin.esp
[FE:153] CharlesviewHappyCult.esp
[FE:154] CharlesviewAmpitheaterGrowCultPatch.esp
[FE:155] PRP.esp
[FE:156] Sanctuary_DCnR_F-ESL.esp
[FE:157] SpectacleIsland_DCnR_F-ESL.esp
[FE:158] Cov-TBH-DCnR_F-ESL.esp
[FE:159] TheCastle_DC_F-ESL.esp
[FE:15A] fairlinesettlement.esp
[FE:15B] Bunker Hill DCnR_F-ESL.esp
[FE:15C] Graygarden_DCnR_F-ESL.esp
[FE:15D] OCsProspectPark.esp
[FE:15E] RedRocket_DC_F-ESL.esp
[FE:15F] EgretTours_DCnR_F-ESL.esp
[FE:160] WarwickHomestead_DC_F-ESL.esp
[FE:161] NukaWorldFarmSettlement.esp
[FE:162] TheSlog_DC_F-ESL.esp
[FE:163] OCsHubologistCamp.esp
[FE:164] JamaicaPlains_DCnR_F-ESL.esp
[FE:165] OCsLakeQ.esp
[FE:166] CroupManor_DCnR_F-ESL.esp
[FE:167] StarlightDrivein_DCnR_F-ESL.esp
[FE:168] PondSettlement.esp
[FE:169] GreentopNursery_DCnr_F-ESL.esp
[FE:16A] AbernathyFarm_DC_F-ESL.esp
[FE:16B] KingsportLighthouse_DCnR_F-ESL.esp
[FE:16C] AmericaRising2_Previsibines.esp
[FE:16D] NWR_VNW_Previsibines.esp
[FE:16E] CoastalCottage_DCnR_F-ESL.esp
[FE:16F] EdenMeadowsSettlement.esp
[FE:170] EchoLakeLumber_DCnR_F-ESL.esp
[FE:171] NationalParkVC_DCnR_F-ESL.esp
[FE:172] OCsOldPondHouse.esp
[FE:173] OCsKStation.esp
[FE:174] DaltonFarm_DCnR_F-ESL.esp
[FE:175] LongfellowsCabin_DCnR_F-ESL.esp
[FE:176] SunshideTidings_DCnR_F-ESL.esp
[FE:177] OCsCochituate.esp
[FE:178] HangmansAlley_DC_F-ESL.esp
[FE:179] NordhagenBeach_DC_F-ESL.esp
[FE:17A] TenpinesOutpostZimonja_DCnR_F-ESL.esp
[FE:17B] SomervillePlace_DCnR_F-ESL.esp
[FE:17C] CountyCrossing_DCnR_F-ESL.esp
[FE:17D] MurkwaterConstruction_DCnR_F-ESL.esp
[FE:17E] OCsNorthpointDam.esp
[FE:17F] OCsWindTower.esp
[FE:180] NukaWorldRedRocket_DC_F-ESL.esp
[FE:181] FinchFarm_DC_F-ESL.esp
[FE:182] MechanistLair_DC_F-ESL.esp
[FE:183] OCsV81TradeCamp.esp
[FE:184] WCLIPET18F_Previs.esp
[FE:185] OberlandStation_DCnR_F-ESL.esp
[FE:186] Vault88_DC_F-ESL.esp
[FE:187] LAT - PRP Update Patch.esp
[FE:188] OCsV81TradeCampGrassReduced.esp
[FE:189] OCsCochituateReducedGrass.esp
[FE:18A] WCLINPP_Previs.esp
[FE:18B] OCsv81TradeCampInstantUnlock.esp
[FE:18C] GavMan_V81TC_CityPlan.esp
[FE:18D] Fairline_veelynnlove.esp
[FE:18E] BostonLibrarySettlementSS2.esp
[FE:18F] BostonLibrarySettlementRobots.esp
[FE:190] PRP-SS2-Fixes-Ch2.esp
[FE:191] PRP-SS2-Fixes-Ch1.esp
[FE:192] PRP-SS2.esp
[FE:193] WCLI_NatickSubstation.esp
[FE:194] WCLINS_Previs.esp
[FE:195] LO_Previsibines.esp
[FE:196] Eli_Armour_Compendium-INNReXpanded.esp
[FE:197] Dank_ECO-INNR.esp
[FE:198] FOLIP Synthesis.esp
[FE:199] xLODGen_Output.esp
[FE:19A] Dank_LEO-MLE_INNR_CS.esp
[FE:19B] Dank_ECO-Munitions_INNR_CS.esp
[FE:19C] M8r Complex Sorter.esp
[FE:19D] M8r Complex Sorter-part2.esp
