[00]     Fallout4.esm
[9F]     SS2-PraRandomAddon.esp
[A0]     SS2WastelandReconstructionKit.esp
[A1]     transitcenterredone.esp
[A2]     Welrod.esp
[A3]     Assault Marine Armor Redux.esp
[A4]     M2045MagnumRevolverRifle.esp
[A5]     STARCORES.esp
[A6]     Starlight-Interstellar-Theater-Repaird.esp
[A7]     Battlezone-repaird.esp
[A8]     nuka-gal-repaid2.esp
[A9]     CFM.esp
[AA]     FIZZTOP.esp
[AB]     StG44.esp
[AC]     Vault-Tec Workshop Overhaul Redux.esp
[AD]     SS2_CityPlanPack_RiseOfTheCommonwealth.esp
[AE]     9mmPistol.esp
[AF]     SS2-Jampads2.esp
[B0]     SimHomestead2.esp
[B1]     SecurityArmorV88.esp
[B2]     Vault88 - Essentials.esp
[B3]     Hot Mama NPCs Settlers and Bandits B.esp
[B4]     CBBE.esp
[B5]     PMC Operators Pack.esp
[B6]     EM2.esp
[B7]     Goodneighbor Apartment.esp
[B8]     MsAutomatronPartsCollection.esp
[B9]     th1nkEyebot.esp
[BA]     th1nkEyeBot-NukaWorld.esp
[BB]     th1nkEyeBot-FarHarbor.esp
[BC]     th1nkEyeBot-DLC03DLC04Addon.esp
[BD]     th1nkEyeBot-WeightlessMiscModsAiO.esp
[BE]     NukaWorldPlus.esp
[BF]     th1nkEyeBot-CheatRecipesAiO.esp
[C0]     Automatron Protectrons Expanded.esp
[C1]     RaiderOverhaul.esp
[C2]     AS_CraftableInstituteStations.esp
[C3]     WestTekTacticalOptics.esp
[C4]     Vertibird Faction Paint Schemes.esp
[C5]     USSQuincy.esp
[C6]     SuperMutantRedux.esp
[C7]     MosesSubmarine.esp
[C8]     Hot Mama NPCs Nuka World Bandits.esp
[C9]     ExcavatorPA.esp
[CA]     LovingCurie_1.0.3b.esp
[CB]     Dunwich Borers Settlement.esp
[CC]     126_settlement.esp
[CD]     SettlementWestEverettEstates.esp
[CE]     SS2_STRA_Buildings_and_Skins.esp
[CF]     SS2_STRA_Support_Buildings.esp
[D0]     Eli_Pride - SS2 Flags Addon.esp
[D1]     Eli_Pride.esp
[D2]     ECV_Remnants.esp
[D3]     EnclaveFactionItems.esp
[D4]     Airport.esp
[D5]     Bridgeport_Prescrapped.esp
[D6]     MysticPinesRetirementSettlement.esp
[D7]     BreakheartBanksSettlementSPE.esp
[D8]     Reeb Marina Settlement.esp
[D9]     ALOOT_Better_CPS.esp
[DA]     A Sensible Prydwen Overhaul.esp
[DB]     NoBoSHostilityClean.esp
[DC]     General Atomics Galleria and Bowling Alley Settlements.esp
[DD]     LaserBuff.esp
[DE]     EveryonesBestFriend.esp
[DF]     IncreasedSettlerPopulation40.esp
[E0]     MoreRobotVoices.esp
[E1]     Post Bravo Interior.esp
[E2]     Permanent Pacification.esp
[E3]     HuntingRevolver.esp
[E4]     dinoshelf.esp
[E5]     Improved Boston Airport.esp
[E6]     EchoLakeLumberMill.esp
[E7]     SS2_Addon_FHE.esp
[E8]     [SS20Addon] SimSettlements SuperStructures.esp
[E9]     M60.esp
[EA]     SimSettlements2_AddOnPack_ApocalypticAdditions_SirLach.esp
[EB]     BetterSynthRelayGrenadesSquads.esp
[EC]     RepairSanctuary.esp
[ED]     hzy-newfurniture.esp
[EE]     SanctuaryParts.esp
[EF]     Maxson uses power Armor when attacking the institute.esp
[F0]     Conquer the Institute.esp
[F1]     zealot_helmet.esp
[F2]     strong_PA.esp
[F3]     Eli_Faction Housing Overhaul - AiO.esp
[FE:000] ccbgsfo4001-pipboy(black).esl
[FE:001] ccbgsfo4004-pipboy(camo02).esl
[FE:002] ccbgsfo4012-pipboy(red).esl
[FE:003] ccbgsfo4014-pipboy(white).esl
[FE:004] ccbgsfo4016-prey.esl
[FE:005] ccbgsfo4019-chinesestealtharmor.esl
[FE:006] ccbgsfo4020-powerarmorskin(black).esl
[FE:007] ccbgsfo4023-powerarmorskin(camo02).esl
[FE:008] ccbgsfo4033-powerarmorskinwhite.esl
[FE:009] ccbgsfo4038-horsearmor.esl
[FE:00A] ccfsvfo4001-modularmilitarybackpack.esl
[FE:00B] ccfsvfo4002-midcenturymodern.esl
[FE:00C] ccfrsfo4001-handmadeshotgun.esl
[FE:00D] cceejfo4001-decorationpack.esl
[FE:00E] ccbgsfo4045-advarccab.esl
[FE:00F] ccfsvfo4003-slocum.esl
[FE:010] ccgcafo4001-factionws01army.esl
[FE:011] ccgcafo4002-factionws02acat.esl
[FE:012] ccgcafo4003-factionws03bos.esl
[FE:013] ccgcafo4004-factionws04gun.esl
[FE:014] ccgcafo4005-factionws05hrpink.esl
[FE:015] ccgcafo4006-factionws06hrshark.esl
[FE:016] ccgcafo4007-factionws07hrflames.esl
[FE:017] ccgcafo4008-factionws08inst.esl
[FE:018] ccgcafo4009-factionws09mm.esl
[FE:019] ccgcafo4010-factionws10rr.esl
[FE:01A] ccgcafo4011-factionws11vt.esl
[FE:01B] ccswkfo4002-pipnuka.esl
[FE:01C] ccbgsfo4050-dgbcoll.esl
[FE:01D] ccbgsfo4053-dggoldr.esl
[FE:01E] ccbgsfo4055-dghusk.esl
[FE:01F] ccbgsfo4057-dglaby.esl
[FE:020] ccbgsfo4061-dgshiinu.esl
[FE:021] ccrzrfo4004-pipinst.esl
[FE:022] ccrzrfo4003-pipover.esl
[FE:023] cceejfo4002-nuka.esl
[FE:024] ccbgsfo4078-pipreily.esl
[FE:025] ccbgsfo4008-pipgrn.esl
[FE:026] ccbgsfo4015-pipyell.esl
[FE:027] ccbgsfo4011-pippurp.esl
[FE:028] ccbgsfo4027-powerarmorskingreen.esl
[FE:029] ccbgsfo4034-powerarmorskinyellow.esl
[FE:02A] ccbgsfo4031-powerarmorskinred.esl
[FE:02B] ccbgsfo4030-powerarmorskinpurple.esl
[FE:02C] ccbgsfo4032-powerarmorskintan.esl
[FE:02D] ccbgsfo4013-piptan.esl
[FE:02E] cckgjfo4001-bastion.esl
[FE:02F] ccbgsfo4116-heavyflamer.esl
[FE:030] ccbgsfo4118-ws_tunnelsnakes.esl
[FE:031] ccbgsfo4113-ws_reillysrangers.esl
[FE:032] ccjvdfo4001-holiday.esl
[FE:033] ccbgsfo4040-vrworkshop01.esl
[FE:034] ccfsvfo4005-vrdesertisland.esl
[FE:035] ccfsvfo4006-vrwasteland.esl
[FE:036] ccfsvfo4004-vrworkshopgnrplaza.esl
[FE:037] REFramework.esm
[FE:038] Ownership Fixes.esp
[FE:039] TMR_GlitchfinderAIO.esm
[FE:03A] OutlineWorkshopShader.esl
[FE:03B] VCM_LibrarySupportPlugin_F-ESL.esl
[FE:03C] RedRocketsGlareII.esl
[FE:03D] StarlightDriveInAndDiner.esl
[FE:03E] AUR_Rebuild_Shared.esp
[FE:03F] FONW - The Dunes.esl
[FE:040] Skb-MinigunsRebirth.esl
[FE:041] Skb_MachinegunsRebirth.esl
[FE:042] CROSS_VertibirdFlightsuit.esl
[FE:043] CROSS_Wasteland_Ronin.esl
[FE:044] RepopulateSalem.esl
[FE:045] TeslaHeavyGun.esl
[FE:046] PVCL.esl
[FE:047] CUWP.esl
[FE:048] HellcatPA.esl
[FE:049] T65PA.esl
[FE:04A] Fixed Gobo Effects.esp
[FE:04B] Wetness Shader Fix.esp
[FE:04C] PuddleReflectionFix.esp
[FE:04D] FO4ParticlePatch.esp
[FE:04E] WAVE.esp
[FE:04F] PPSh_Addon.esp
[FE:050] bob_SynthoPizza.esp
[FE:051] GS&P-FactionsMinutemen.esp
[FE:052] GS&P-Community.esp
[FE:053] GS&P-FactionsBrotherhood.esp
[FE:054] GS&P-FactionsRailroad.esp
[FE:055] GS&P-GenericAndMiscellaneous.esp
[FE:056] WhoIsTheGeneral.esp
[FE:057] CROSS_InstituteExpeditionarySuit.esp
[FE:058] DOOMPumpShotgun.esp
[FE:059] PRPFX-Merged.esp
[FE:05A] Gloomy Glass.esp
[FE:05B] CROSS_CryoLance.esp
[FE:05C] CROSS_CoA.esp
[FE:05D] CROSS_BrotherhoodRecon.esp
[FE:05E] NukaWorldFarmSettlement.esp
[FE:05F] AcadiaTownship.esp
[FE:060] AcadiaInteriorSettlement.esp
[FE:061] PMC Operators - Nuka-World Raiders (Operators).esp
[FE:062] No Bloody Mess.esp
[FE:063] BAM-BetterArmoryMod.esp
[FE:064] NordhagenBeach_DC_F-ESL.esp
[FE:065] Bunker Hill DCnR_F-ESL.esp
[FE:066] CoastalCottage_DCnR_F-ESL.esp
[FE:067] CountyCrossing_DCnR_F-ESL.esp
[FE:068] AbernathyFarm_DC_F-ESL.esp
[FE:069] Cov-TBH-DCnR_F-ESL.esp
[FE:06A] CroupManor_DCnR_F-ESL.esp
[FE:06B] DaltonFarm_DCnR_F-ESL.esp
[FE:06C] EchoLakeLumber_DCnR_F-ESL.esp
[FE:06D] EgretTours_DCnR_F-ESL.esp
[FE:06E] FinchFarm_DC_F-ESL.esp
[FE:06F] Graygarden_DCnR_F-ESL.esp
[FE:070] GreentopNursery_DCnr_F-ESL.esp
[FE:071] HangmansAlley_DC_F-ESL.esp
[FE:072] JamaicaPlains_DCnR_F-ESL.esp
[FE:073] KingsportLighthouse_DCnR_F-ESL.esp
[FE:074] LongfellowsCabin_DCnR_F-ESL.esp
[FE:075] MechanistLair_DC_F-ESL.esp
[FE:076] MurkwaterConstruction_DCnR_F-ESL.esp
[FE:077] NationalParkVC_DCnR_F-ESL.esp
[FE:078] NukaWorldRedRocket_DC_F-ESL.esp
[FE:079] OberlandStation_DCnR_F-ESL.esp
[FE:07A] RedRocket_DC_F-ESL.esp
[FE:07B] SomervillePlace_DCnR_F-ESL.esp
[FE:07C] SpectacleIsland_DCnR_F-ESL.esp
[FE:07D] StarlightDrivein_DCnR_F-ESL.esp
[FE:07E] SunshideTidings_DCnR_F-ESL.esp
[FE:07F] TheSlog_DC_F-ESL.esp
[FE:080] Vault88_DC_F-ESL.esp
[FE:081] TenpinesOutpostZimonja_DCnR_F-ESL.esp
[FE:082] Sanctuary_DCnR_F-ESL.esp
[FE:083] WarwickHomestead_DC_F-ESL.esp
[FE:084] GS&P-AddedSettlements.esp
[FE:085] GS&P-Businesses.esp
[FE:086] GS&P-ChurchGraveHolidays.esp
[FE:087] GS&P-Entertainment.esp
[FE:088] GS&P-FactionsInstitute.esp
[FE:089] GS&P-FactionsOther.esp
[FE:08A] GS&P-GenericSettlements.esp
[FE:08B] GS&P-Graffiti.esp
[FE:08C] GS&P-LawAndSafety.esp
[FE:08D] GS&P-MurkwaterOil.esp
[FE:08E] GS&P-SignsOfTheTimes.esp
[FE:08F] GS&P-VegaOne.esp
[FE:090] GS&P-Vintage.esp
[FE:091] fairlinesettlement.esp
[FE:092] OCsNukaIsland.esp
[FE:093] CambridgePoliceStationSettlement.esp
[FE:094] CambridgePoliceStationSettlement[PATCH-Aloot].esp
[FE:095] InstituteHeavyAssaultLaser.esp
[FE:096] AUR_RebuildCastle.esp
[FE:097] EdenMeadowsSettlement.esp
[FE:098] OCsFiddlersGreen.esp
[FE:099] FiddlersGreenTarberrySwap.esp
[FE:09A] Settlement_CoA_Crater_of_Atom.esp
[FE:09B] CoAPowerArmor.esp
